date,Stage_ft,Stage_m,Storage_acft,Storage_cmd,SA_acres
3/30/2020,11.908,3.6295584,2689248,3317133623,368056
3/31/2020,11.866,3.6167568,2674296,3298690630,366712
4/1/2020,11.824,3.6039552,2659344,3280247637,365368
4/2/2020,11.784,3.5917632,2645104,3262682882,364088
4/3/2020,11.746,3.5801808,2631576,3245996364,362872
4/4/2020,11.708,3.5685984,2618048,3229309847,361656
4/5/2020,11.67,3.557016,2604520,3212623330,360440
4/6/2020,11.658,3.5533584,2600248,3207353903,360056
4/7/2020,11.622,3.5423856,2587432,3191545623,358904
4/8/2020,11.59,3.532632,2576040,3177493819,357880
4/9/2020,11.536,3.5161728,2556816,3153781400,356152
4/10/2020,11.518,3.5106864,2550408,3145877260,355576
4/11/2020,11.504,3.5064192,2545424,3139729596,355128
4/12/2020,11.492,3.5027616,2541152,3134460169,354744
4/13/2020,11.444,3.4881312,2524064,3113382463,353208
4/14/2020,11.416,3.4795968,2514096,3101087134,352312
4/15/2020,11.404,3.4759392,2509824,3095817708,351928
4/16/2020,11.36,3.462528,2494160,3076496477,350520
4/17/2020,11.356,3.4613088,2492736,3074740001,350392
4/18/2020,11.394,3.4728912,2506264,3091426519,351608
4/19/2020,11.404,3.4759392,2509824,3095817708,351928
4/20/2020,11.39,3.471672,2504840,3089670043,351480
4/21/2020,11.384,3.4698432,2502704,3087035330,351288
4/22/2020,11.364,3.4637472,2495584,3078252952,350648
4/23/2020,11.376,3.4674048,2499856,3083522379,351032
4/24/2020,11.322,3.4509456,2480632,3059809959,349304
4/25/2020,11.374,3.4667952,2499144,3082644141,350968
4/26/2020,11.43,3.483864,2519080,3107234798,352760
4/27/2020,11.458,3.4923984,2529048,3119530127,353656
4/28/2020,11.448,3.4893504,2525488,3115138938,353336
4/29/2020,11.442,3.4875216,2523352,3112504225,353144
4/30/2020,11.422,3.4814256,2516232,3103721847,352504
5/1/2020,11.414,3.4789872,2513384,3100208896,352248
5/2/2020,11.402,3.4753296,2509112,3094939470,351864
5/3/2020,11.392,3.4722816,2505552,3090548281,351544
5/4/2020,11.368,3.4649664,2497008,3080009428,350776
5/5/2020,11.332,3.4539936,2484192,3064201148,349624
5/6/2020,11.28,3.438144,2465680,3041366966,347960
5/7/2020,11.24,3.425952,2451440,3023802211,346680
5/8/2020,11.23,3.422904,2447880,3019411022,346360
5/9/2020,11.212,3.4174176,2441472,3011506883,345784
5/10/2020,11.21,3.416808,2440760,3010628645,345720
5/11/2020,11.178,3.4070544,2429368,2996576841,344696
5/12/2020,11.16,3.401568,2422960,2988672701,344120
5/13/2020,11.138,3.3948624,2415128,2979012085,343416
5/14/2020,11.084,3.3784032,2395904,2955299666,341688
5/15/2020,11.038,3.3643824,2379528,2935100197,340216
5/16/2020,11.014,3.3570672,2370984,2924561344,339448
5/17/2020,11,3.3528,2366000,2918413680,339000
5/18/2020,11.032,3.3625536,2377392,2932465484,340024
5/19/2020,11.126,3.3912048,2410856,2973742659,343032
5/20/2020,11.128,3.3918144,2411568,2974620897,343096
5/21/2020,11.128,3.3918144,2411568,2974620897,343096
5/22/2020,11.146,3.3973008,2417976,2982525036,343672
5/23/2020,11.14,3.395472,2415840,2979890323,343480
5/24/2020,11.156,3.4003488,2421536,2986916225,343992
5/25/2020,11.262,3.4326576,2459272,3033462827,347384
5/26/2020,11.324,3.4515552,2481344,3060688197,349368
5/27/2020,11.358,3.4619184,2493448,3075618239,350456
5/28/2020,11.394,3.4728912,2506264,3091426519,351608
5/29/2020,11.422,3.4814256,2516232,3103721847,352504
5/30/2020,11.45,3.48996,2526200,3116017176,353400
5/31/2020,11.466,3.4948368,2531896,3123043078,353912
6/1/2020,11.472,3.4966656,2534032,3125677791,354104
6/2/2020,11.496,3.5039808,2542576,3136216644,354872
6/3/2020,11.58,3.529584,2572480,3173102630,357560
6/4/2020,11.692,3.5637216,2612352,3222283945,361144
6/5/2020,11.818,3.6021264,2657208,3277612924,365176
6/6/2020,11.95,3.64236,2704200,3335576616,369400
6/7/2020,12,3.6576,2722000,3357532560,371000
6/8/2020,12.062,3.6764976,2745932,3387052203,372562.4
6/9/2020,12.106,3.6899088,2762916,3408001628,373671.2
6/10/2020,12.142,3.7008816,2776812,3425142066,374578.4
6/11/2020,12.19,3.715512,2795340,3447995983,375788
6/12/2020,12.208,3.7209984,2802288,3456566202,376241.6
6/13/2020,12.206,3.7203888,2801516,3455613956,376191.2
6/14/2020,12.204,3.7197792,2800744,3454661709,376140.8
6/15/2020,12.204,3.7197792,2800744,3454661709,376140.8
6/16/2020,12.196,3.7173408,2797656,3450852723,375939.2
6/17/2020,12.196,3.7173408,2797656,3450852723,375939.2
6/18/2020,12.192,3.7161216,2796112,3448948230,375838.4
6/19/2020,12.258,3.7362384,2821588,3480372366,377501.6
6/20/2020,12.318,3.7545264,2844748,3508939763,379013.6
6/21/2020,12.34,3.761232,2853240,3519414475,379568
6/22/2020,12.352,3.7648896,2857872,3525127955,379870.4
6/23/2020,12.366,3.7691568,2863276,3531793680,380223.2
6/24/2020,12.386,3.7752528,2870996,3541316146,380727.2
6/25/2020,12.39,3.776472,2872540,3543220639,380828
6/26/2020,12.388,3.7758624,2871768,3542268393,380777.6
6/27/2020,12.388,3.7758624,2871768,3542268393,380777.6
6/28/2020,12.376,3.7722048,2867136,3536554913,380475.2
6/29/2020,12.348,3.7636704,2856328,3523223461,379769.6
6/30/2020,12.314,3.7533072,2843204,3507035270,378912.8
7/1/2020,12.298,3.7484304,2837028,3499417297,378509.6
7/2/2020,12.29,3.745992,2833940,3495608311,378308
7/3/2020,12.272,3.7405056,2826992,3487038092,377854.4
7/4/2020,12.266,3.7386768,2824676,3484181352,377703.2
7/5/2020,12.282,3.7435536,2830852,3491799325,378106.4
7/6/2020,12.31,3.752088,2841660,3505130777,378812
7/7/2020,12.362,3.7679376,2861732,3529889187,380122.4
7/8/2020,12.432,3.7892736,2888752,3563217817,381886.4
7/9/2020,12.442,3.7923216,2892612,3567979050,382138.4
7/10/2020,12.44,3.791712,2891840,3567026803,382088
7/11/2020,12.494,3.8081712,2912684,3592737460,383448.8
7/12/2020,12.528,3.8185344,2925808,3608925652,384238.4
7/13/2020,12.546,3.8240208,2932756,3617495871,384648.8
7/14/2020,12.556,3.8270688,2936616,3622257104,384876.8
7/15/2020,12.566,3.8301168,2940476,3627018336,385104.8
7/16/2020,12.61,3.843528,2957460,3647967761,386108
7/17/2020,12.64,3.852672,2969040,3662251459,386792
7/18/2020,12.66,3.858768,2976760,3671773925,387248
7/19/2020,12.688,3.8673024,2987568,3685105377,387886.4
7/20/2020,12.748,3.8855904,3010728,3713672773,389254.4
7/21/2020,12.776,3.8941248,3021536,3727004225,389892.8
7/22/2020,12.812,3.9050976,3035432,3744144663,390713.6
7/23/2020,12.858,3.9191184,3053188,3766046334,391762.4
7/24/2020,12.888,3.9282624,3064768,3780330033,392446.4
7/25/2020,12.912,3.9355776,3074032,3791756991,392993.6
7/26/2020,12.94,3.944112,3084840,3805088443,393632
7/27/2020,13.024,3.9697152,3118032,3846030111,396065.6
7/28/2020,13.126,4.0008048,3160668,3898620765,400594.4
7/29/2020,13.174,4.0154352,3180732,3923369307,402725.6
7/30/2020,13.216,4.0282368,3198288,3945024282,404590.4
7/31/2020,13.252,4.0392096,3213336,3963585689,406188.8
8/1/2020,13.28,4.047744,3225040,3978022339,407432
8/2/2020,13.276,4.0465248,3223368,3975959961,407254.4
8/3/2020,13.34,4.066032,3250120,4008958018,410096
8/4/2020,13.366,4.0739568,3260988,4022363478,411250.4
8/5/2020,13.416,4.0891968,3281888,4048143210,413470.4
8/6/2020,13.468,4.1050464,3303624,4074954132,415779.2
8/7/2020,13.518,4.1202864,3324560,4100778269,417876.8
8/8/2020,13.622,4.1519856,3368240,4154656675,421787.2
8/9/2020,13.678,4.1690544,3391760,4183668125,423892.8
8/10/2020,13.716,4.1806368,3407720,4203354466,425321.6
8/11/2020,13.744,4.1891712,3419480,4217860190,426374.4
8/12/2020,13.784,4.2013632,3436280,4238582654,427878.4
8/13/2020,13.802,4.2068496,3443840,4247907763,428555.2
8/14/2020,13.816,4.2111168,3449720,4255160626,429081.6
8/15/2020,13.822,4.2129456,3452240,4258268995,429307.2
8/16/2020,13.834,4.2166032,3457280,4264485734,429758.4
8/17/2020,13.862,4.2251376,3469040,4278991459,430811.2
8/18/2020,13.892,4.2342816,3481640,4294533307,431939.2
8/19/2020,13.95,4.25196,3506000,4324580880,434120
8/20/2020,13.976,4.2598848,3516920,4338050482,435097.6
8/21/2020,14.046,4.2812208,3547976,4376357436,436726.8
8/22/2020,14.1,4.29768,3572600,4406730648,437580
8/23/2020,14.118,4.3031664,3580808,4416855052,437864.4
8/24/2020,14.136,4.3086528,3589016,4426979456,438148.8
8/25/2020,14.142,4.3104816,3591752,4430354257,438243.6
8/26/2020,14.154,4.3141392,3597224,4437103860,438433.2
8/27/2020,14.158,4.3153584,3599048,4439353727,438496.4
8/28/2020,14.186,4.3238928,3611816,4455102800,438938.8
8/29/2020,14.212,4.3318176,3623672,4469726939,439349.6
8/30/2020,14.29,4.355592,3659240,4513599355,440582
8/31/2020,14.334,4.3690032,3679304,4538347898,441277.2
9/1/2020,14.368,4.3793664,3694808,4557471772,441814.4
9/2/2020,14.38,4.383024,3700280,4564221374,442004
9/3/2020,14.388,4.3854624,3703928,4568721109,442130.4
9/4/2020,14.398,4.3885104,3708488,4574345778,442288.4
9/5/2020,14.416,4.3939968,3716696,4584470182,442572.8
9/6/2020,14.498,4.4189904,3754088,4630592466,443868.4
9/7/2020,14.6,4.45008,3800000,4687224000,444760
9/8/2020,14.652,4.4659296,3823400,4716087432,445207.2
9/9/2020,14.688,4.4769024,3839600,4736069808,445516.8
9/10/2020,14.74,4.492752,3863000,4764933240,445964
9/11/2020,14.794,4.5092112,3887300,4794906804,446428.4
9/12/2020,14.834,4.5214032,3905300,4817109444,446772.4
9/13/2020,14.888,4.5378624,3929600,4847083008,447236.8
9/14/2020,14.946,4.5555408,3955700,4879276836,447735.6
9/15/2020,14.988,4.5683424,3974600,4902589608,448096.8
9/16/2020,15.038,4.5835824,3996720,4929874186,448352
9/17/2020,15.108,4.6049184,4027520,4967865370,448632
9/18/2020,15.138,4.6140624,4040720,4984147306,448752
9/19/2020,15.162,4.6213776,4051280,4997172854,448848
9/20/2020,15.174,4.6250352,4056560,5003685629,448896
9/21/2020,15.182,4.6274736,4060080,5008027478,448928
9/22/2020,15.212,4.6366176,4073280,5024309414,449048
9/23/2020,15.238,4.6445424,4084720,5038420426,449152
9/24/2020,15.268,4.6536864,4097920,5054702362,449272
9/25/2020,15.318,4.6689264,4119920,5081838922,449472
9/26/2020,15.374,4.6859952,4144560,5112231869,449696
9/27/2020,15.432,4.7036736,4170080,5143710278,449928
9/28/2020,15.47,4.715256,4186800,5164334064,450080
9/29/2020,15.516,4.7292768,4207200,5189497056,450264
9/30/2020,15.522,4.7311056,4209900,5192827452,450288
10/1/2020,15.55,4.73964,4222500,5208369300,450400
10/2/2020,15.57,4.745736,4231500,5219470620,450480
10/3/2020,15.628,4.7634144,4257600,5251664448,450712
10/4/2020,15.784,4.8109632,4327800,5338254744,451336
10/5/2020,15.852,4.8316896,4358400,5375999232,451608
10/6/2020,15.918,4.8518064,4388100,5412633588,451872
10/7/2020,15.988,4.8731424,4419600,5451488208,452152
10/8/2020,16.024,4.8841152,4435800,5471470584,452291.2
10/9/2020,16.048,4.8914304,4446600,5484792168,452382.4
10/10/2020,16.092,4.9048416,4466400,5509215072,452549.6
10/11/2020,16.142,4.9200816,4488900,5536968372,452739.6
10/12/2020,16.182,4.9322736,4506900,5559171012,452891.6
10/13/2020,16.202,4.9383696,4515900,5570272332,452967.6
10/14/2020,16.206,4.9395888,4517700,5572492596,452982.8
10/15/2020,16.21,4.940808,4519500,5574712860,452998
10/16/2020,16.22,4.943856,4524000,5580263520,453036
10/17/2020,16.212,4.9414176,4520400,5575822992,453005.6
10/18/2020,16.194,4.9359312,4512300,5565831804,452937.2
10/19/2020,16.238,4.9493424,4532100,5590254708,453104.4
10/20/2020,16.27,4.959096,4546500,5608016820,453226
10/21/2020,16.288,4.9645824,4554600,5618008008,453294.4
10/22/2020,16.32,4.974336,4569000,5635770120,453416
10/23/2020,16.348,4.9828704,4581600,5651311968,453522.4
10/24/2020,16.35,4.98348,4582500,5652422100,453530
10/25/2020,16.358,4.9859184,4586100,5656862628,453560.4
10/26/2020,16.37,4.989576,4591500,5663523420,453606
10/27/2020,16.366,4.9883568,4589700,5661303156,453590.8
10/28/2020,16.346,4.9822608,4580700,5650201836,453514.8
10/29/2020,16.334,4.9786032,4575300,5643541044,453469.2
10/30/2020,16.298,4.9676304,4559100,5623558668,453332.4
10/31/2020,16.264,4.9572672,4543800,5604686424,453203.2
11/1/2020,16.262,4.9566576,4542900,5603576292,453195.6
11/2/2020,16.206,4.9395888,4517700,5572492596,452982.8
11/3/2020,16.168,4.9280064,4500600,5551400088,452838.4
11/4/2020,16.13,4.916424,4483500,5530307580,452694
11/5/2020,16.104,4.9084992,4471800,5515875864,452595.2
11/6/2020,16.086,4.9030128,4463700,5505884676,452526.8
11/7/2020,16.068,4.8975264,4455600,5495893488,452458.4
11/8/2020,16.102,4.9078896,4470900,5514765732,452587.6
11/9/2020,16.238,4.9493424,4532100,5590254708,453104.4
11/10/2020,16.324,4.9755552,4570800,5637990384,453431.2
11/11/2020,16.396,4.9975008,4603200,5677955136,453704.8
11/12/2020,16.444,5.0121312,4624800,5704598304,453887.2
11/13/2020,16.452,5.0145696,4628400,5709038832,453917.6
11/14/2020,16.446,5.0127408,4625700,5705708436,453894.8
11/15/2020,16.436,5.0096928,4621200,5700157776,453856.8
11/16/2020,16.416,5.0035968,4612200,5689056456,453780.8
11/17/2020,16.37,4.989576,4591500,5663523420,453606
11/18/2020,16.328,4.9767744,4572600,5640210648,453446.4
11/19/2020,16.294,4.9664112,4557300,5621338404,453317.2
11/20/2020,16.28,4.962144,4551000,5613567480,453264
11/21/2020,16.272,4.9597056,4547400,5609126952,453233.6
11/22/2020,16.262,4.9566576,4542900,5603576292,453195.6
11/23/2020,16.234,4.9481232,4530300,5588034444,453089.2
11/24/2020,16.212,4.9414176,4520400,5575822992,453005.6
11/25/2020,16.194,4.9359312,4512300,5565831804,452937.2
11/26/2020,16.176,4.9304448,4504200,5555840616,452868.8
11/27/2020,16.16,4.925568,4497000,5546959560,452808
11/28/2020,16.146,4.9213008,4490700,5539188636,452754.8
11/29/2020,16.13,4.916424,4483500,5530307580,452694
11/30/2020,16.114,4.9115472,4476300,5521426524,452633.2
12/1/2020,16.066,4.8969168,4454700,5494783356,452450.8
12/2/2020,16.01,4.879848,4429500,5463699660,452238
12/3/2020,15.996,4.8755808,4423200,5455928736,452184
12/4/2020,15.978,4.8700944,4415100,5445937548,452112
12/5/2020,15.964,4.8658272,4408800,5438166624,452056
12/6/2020,15.944,4.8597312,4399800,5427065304,451976
12/7/2020,16.044,4.8902112,4444800,5482571904,452367.2
12/8/2020,16.042,4.8896016,4443900,5481461772,452359.6
12/9/2020,16.024,4.8841152,4435800,5471470584,452291.2
12/10/2020,16.014,4.8810672,4431300,5465919924,452253.2
12/11/2020,15.99,4.873752,4420500,5452598340,452160
12/12/2020,15.982,4.8713136,4416900,5448157812,452128
12/13/2020,15.98,4.870704,4416000,5447047680,452120
12/14/2020,15.976,4.8694848,4414200,5444827416,452104
12/15/2020,15.964,4.8658272,4408800,5438166624,452056
12/16/2020,15.956,4.8633888,4405200,5433726096,452024
12/17/2020,15.942,4.8591216,4398900,5425955172,451968
12/18/2020,15.908,4.8487584,4383600,5407082928,451832
12/19/2020,15.908,4.8487584,4383600,5407082928,451832
12/20/2020,15.914,4.8505872,4386300,5410413324,451856
12/21/2020,15.934,4.8566832,4395300,5421514644,451936
12/22/2020,15.912,4.8499776,4385400,5409303192,451848
12/23/2020,15.892,4.8438816,4376400,5398201872,451768
12/24/2020,15.898,4.8457104,4379100,5401532268,451792
12/25/2020,15.858,4.8335184,4361100,5379329628,451632
12/26/2020,15.838,4.8274224,4352100,5368228308,451552
12/27/2020,15.82,4.821936,4344000,5358237120,451480
12/28/2020,15.816,4.8207168,4342200,5356016856,451464
12/29/2020,15.804,4.8170592,4336800,5349356064,451416
12/30/2020,15.808,4.8182784,4338600,5351576328,451432
12/31/2020,15.81,4.818888,4339500,5352686460,451440
1/1/2021,15.81,4.818888,4339500,5352686460,451440
1/2/2021,15.81,4.818888,4339500,5352686460,451440
1/3/2021,15.806,4.8176688,4337700,5350466196,451424
1/4/2021,15.782,4.8103536,4326900,5337144612,451328
1/5/2021,15.762,4.8042576,4317900,5326043292,451248
1/6/2021,15.722,4.7920656,4299900,5303840652,451088
1/7/2021,15.722,4.7920656,4299900,5303840652,451088
1/8/2021,15.71,4.788408,4294500,5297179860,451040
1/9/2021,15.682,4.7798736,4281900,5281638012,450928
1/10/2021,15.662,4.7737776,4272900,5270536692,450848
1/11/2021,15.66,4.773168,4272000,5269426560,450840
1/12/2021,15.662,4.7737776,4272900,5270536692,450848
1/13/2021,15.656,4.7719488,4270200,5267206296,450824
1/14/2021,15.662,4.7737776,4272900,5270536692,450848
1/15/2021,15.664,4.7743872,4273800,5271646824,450856
1/16/2021,15.646,4.7689008,4265700,5261655636,450784
1/17/2021,15.642,4.7676816,4263900,5259435372,450768
1/18/2021,15.63,4.764024,4258500,5252774580,450720
1/19/2021,15.614,4.7591472,4251300,5243893524,450656
1/20/2021,15.608,4.7573184,4248600,5240563128,450632
1/21/2021,15.6,4.75488,4245000,5236122600,450600
1/22/2021,15.596,4.7536608,4243200,5233902336,450584
1/23/2021,15.586,4.7506128,4238700,5228351676,450544
1/24/2021,15.576,4.7475648,4234200,5222801016,450504
1/25/2021,15.576,4.7475648,4234200,5222801016,450504
1/26/2021,15.568,4.7451264,4230600,5218360488,450472
1/27/2021,15.564,4.7439072,4228800,5216140224,450456
1/28/2021,15.516,4.7292768,4207200,5189497056,450264
1/29/2021,15.476,4.7170848,4189440,5167590451,450104
1/30/2021,15.476,4.7170848,4189440,5167590451,450104
1/31/2021,15.472,4.7158656,4187680,5165419526,450088
2/1/2021,15.45,4.70916,4178000,5153479440,450000
2/2/2021,15.424,4.7012352,4166560,5139368429,449896
2/3/2021,15.398,4.6933104,4155120,5125257418,449792
2/4/2021,15.366,4.6835568,4141040,5107890019,449664
2/5/2021,15.36,4.681728,4138400,5104633632,449640
2/6/2021,15.362,4.6823376,4139280,5105719094,449648
2/7/2021,15.382,4.6884336,4148080,5116573718,449728
2/8/2021,15.398,4.6933104,4155120,5125257418,449792
2/9/2021,15.402,4.6945296,4156880,5127428342,449808
2/10/2021,15.398,4.6933104,4155120,5125257418,449792
2/11/2021,15.39,4.690872,4151600,5120915568,449760
2/12/2021,15.386,4.6896528,4149840,5118744643,449744
2/13/2021,15.396,4.6927008,4154240,5124171955,449784
2/14/2021,15.43,4.703064,4169200,5142624816,449920
2/15/2021,15.44,4.706112,4173600,5148052128,449960
2/16/2021,15.448,4.7085504,4177120,5152393978,449992
2/17/2021,15.466,4.7140368,4185040,5162163139,450064
2/18/2021,15.516,4.7292768,4207200,5189497056,450264
2/19/2021,15.504,4.7256192,4201800,5182836264,450216
2/20/2021,15.448,4.7085504,4177120,5152393978,449992
2/21/2021,15.416,4.6987968,4163040,5135026579,449864
2/22/2021,15.412,4.6975776,4161280,5132855654,449848
2/23/2021,15.42,4.700016,4164800,5137197504,449880
2/24/2021,15.402,4.6945296,4156880,5127428342,449808
2/25/2021,15.386,4.6896528,4149840,5118744643,449744
2/26/2021,15.364,4.6829472,4140160,5106804557,449656
2/27/2021,15.346,4.6774608,4132240,5097035395,449584
2/28/2021,15.332,4.6731936,4126080,5089437158,449528
3/1/2021,15.32,4.669536,4120800,5082924384,449480
3/2/2021,15.304,4.6646592,4113760,5074240685,449416
3/3/2021,15.296,4.6622208,4110240,5069898835,449384
3/4/2021,15.262,4.6518576,4095280,5051445974,449248
3/5/2021,15.228,4.6414944,4080320,5032993114,449112
3/6/2021,15.212,4.6366176,4073280,5024309414,449048
3/7/2021,15.168,4.6232064,4053920,5000429242,448872
3/8/2021,15.14,4.614672,4041600,4985232768,448760
3/9/2021,15.134,4.6128432,4038960,4981976381,448736
3/10/2021,15.108,4.6049184,4027520,4967865370,448632
3/11/2021,15.09,4.599432,4019600,4958096208,448560
3/12/2021,15.062,4.5908976,4007280,4942899734,448448
3/13/2021,15.04,4.584192,3997600,4930959648,448360
3/14/2021,15.02,4.578096,3988800,4920105024,448280
3/15/2021,15.004,4.5732192,3981760,4911421325,448216
3/16/2021,14.984,4.5671232,3972800,4900369344,448062.4
3/17/2021,14.944,4.5549312,3954800,4878166704,447718.4
3/18/2021,14.92,4.547616,3944000,4864845120,447512
3/19/2021,14.86,4.529328,3917000,4831541160,446996
3/20/2021,14.796,4.5098208,3888200,4796016936,446445.6
3/21/2021,14.766,4.5006768,3874700,4779364956,446187.6
3/22/2021,14.736,4.4915328,3861200,4762712976,445929.6
3/23/2021,14.7,4.48056,3845000,4742730600,445620
3/24/2021,14.666,4.4701968,3829700,4723858356,445327.6
3/25/2021,14.638,4.4616624,3817100,4708316508,445086.8
3/26/2021,14.602,4.4506896,3800900,4688334132,444777.2
3/27/2021,14.568,4.4403264,3785600,4669461888,444484.8
3/28/2021,14.534,4.4299632,3770300,4650589644,444192.4
3/29/2021,14.506,4.4214288,3757700,4635047796,443951.6
3/30/2021,14.472,4.4110656,3742232,4615968327,443457.6
3/31/2021,14.442,4.4019216,3728552,4599094321,442983.6
4/1/2021,14.448,4.4037504,3731288,4602469122,443078.4
4/2/2021,14.35,4.37388,3686600,4547347368,441530
4/3/2021,14.32,4.364736,3672920,4530473362,441056
4/4/2021,14.3,4.35864,3663800,4519224024,440740
4/5/2021,14.28,4.352544,3654680,4507974686,440424
4/6/2021,14.25,4.3434,3641000,4491100680,439950
4/7/2021,14.218,4.3336464,3626408,4473101740,439444.4
4/8/2021,14.19,4.325112,3613640,4457352667,439002
4/9/2021,14.158,4.3153584,3599048,4439353727,438496.4
4/10/2021,14.14,4.309872,3590840,4429229323,438212
4/11/2021,14.158,4.3153584,3599048,4439353727,438496.4
4/12/2021,14.236,4.3391328,3634616,4483226144,439728.8
4/13/2021,14.232,4.3379136,3632792,4480976276,439665.6
4/14/2021,14.228,4.3366944,3630968,4478726409,439602.4
4/15/2021,14.202,4.3287696,3619112,4464102270,439191.6
4/16/2021,14.188,4.3245024,3612728,4456227733,438970.4
4/17/2021,14.172,4.3196256,3605432,4447228263,438717.6
4/18/2021,14.158,4.3153584,3599048,4439353727,438496.4
4/19/2021,14.182,4.3226736,3609992,4452852932,438875.6
4/20/2021,14.242,4.3409616,3637352,4486600945,439823.6
4/21/2021,14.234,4.3385232,3633704,4482101210,439697.2
4/22/2021,14.21,4.331208,3622760,4468602005,439318
4/23/2021,14.198,4.3275504,3617288,4461852402,439128.4
4/24/2021,14.18,4.322064,3609080,4451727998,438844
4/25/2021,14.16,4.315968,3599960,4440478661,438528
4/26/2021,14.128,4.3062144,3585368,4422479721,438022.4
4/27/2021,14.086,4.2934128,3566216,4398856112,437358.8
4/28/2021,14.046,4.2812208,3547976,4376357436,436726.8
4/29/2021,14.018,4.2726864,3535208,4360608364,436284.4
4/30/2021,14.026,4.2751248,3538856,4365108099,436410.8
5/1/2021,13.992,4.2647616,3523640,4346339467,435699.2
5/2/2021,13.972,4.2586656,3515240,4335978235,434947.2
5/3/2021,13.956,4.2537888,3508520,4327689250,434345.6
5/4/2021,13.932,4.2464736,3498440,4315255771,433443.2
5/5/2021,13.88,4.230624,3476600,4288316568,431488
5/6/2021,13.87,4.227576,3472400,4283135952,431112
5/7/2021,13.834,4.2166032,3457280,4264485734,429758.4
5/8/2021,13.8,4.20624,3443000,4246871640,428480
5/9/2021,13.762,4.1946576,3427040,4227185299,427051.2
5/10/2021,13.718,4.1812464,3408560,4204390589,425396.8
5/11/2021,13.678,4.1690544,3391760,4183668125,423892.8
5/12/2021,13.646,4.1593008,3378320,4167090154,422689.6
5/13/2021,13.608,4.1477184,3362360,4147403813,421260.8
5/14/2021,13.558,4.1324784,3341360,4121500733,419380.8
5/15/2021,13.518,4.1202864,3324560,4100778269,417876.8
5/16/2021,13.47,4.105656,3304460,4075985321,415868
5/17/2021,13.44,4.096512,3291920,4060517482,414536
5/18/2021,13.392,4.0818816,3271856,4035768939,412404.8
5/19/2021,13.344,4.0672512,3251792,4011020396,410273.6
5/20/2021,13.282,4.0483536,3225876,3979053528,407520.8
5/21/2021,13.212,4.0270176,3196616,3942961904,404412.8
5/22/2021,13.158,4.0105584,3174044,3915119793,402015.2
5/23/2021,13.1325,4.002786,3163385,3901972130,400883
5/24/2021,13.085,3.988308,3143530,3877481384,398774
5/25/2021,13.04,3.974592,3124720,3854279626,396776
5/26/2021,12.98,3.956304,3100280,3824133374,394544
5/27/2021,12.9175,3.937254,3076155,3794375669,393119
5/28/2021,12.8575,3.918966,3052995,3765808273,391751
5/29/2021,12.805,3.902964,3032730,3740811800,390554
5/30/2021,12.795,3.899916,3028870,3736050568,390326
5/31/2021,12.8275,3.909822,3041415,3751524574,391067
6/1/2021,12.795,3.899916,3028870,3736050568,390326
6/2/2021,12.78,3.895344,3023080,3728908718,389984
6/3/2021,12.76,3.889248,3015360,3719386253,389528
6/4/2021,12.7625,3.89001,3016325,3720576561,389585
6/5/2021,12.765,3.890772,3017290,3721766869,389642
6/6/2021,12.7475,3.885438,3010535,3713434712,389243
6/7/2021,12.72,3.877056,2999920,3700341322,388616
6/8/2021,12.685,3.866388,2986410,3683677007,387818
6/9/2021,12.6425,3.853434,2970005,3663441767,386849
6/10/2021,12.59,3.837432,2949740,3638445295,385652
6/11/2021,12.5275,3.818382,2925615,3608687590,384227
6/12/2021,12.505,3.811524,2916930,3597974816,383714
6/13/2021,12.48,3.803904,2907280,3586071734,383096
6/14/2021,12.43,3.788664,2887980,3562265570,381836
6/15/2021,12.445,3.793236,2893770,3569407420,382214
6/16/2021,12.4775,3.803142,2906315,3584881426,383033
6/17/2021,12.5525,3.826002,2935265,3620590672,384797
6/18/2021,12.5675,3.830574,2941055,3627732521,385139
6/19/2021,12.5525,3.826002,2935265,3620590672,384797
6/20/2021,12.535,3.820668,2928510,3612258515,384398
6/21/2021,12.55,3.82524,2934300,3619400364,384740
6/22/2021,12.5525,3.826002,2935265,3620590672,384797
6/23/2021,12.5725,3.832098,2942985,3630113138,385253
6/24/2021,12.63,3.849624,2965180,3657490226,386564
6/25/2021,12.6425,3.853434,2970005,3663441767,386849
6/26/2021,12.6575,3.858006,2975795,3670583617,387191
6/27/2021,12.6675,3.861054,2979655,3675344849,387419
6/28/2021,12.6625,3.85953,2977725,3672964233,387305
6/29/2021,12.6925,3.868674,2989305,3687247931,387989
6/30/2021,12.76,3.889248,3015360,3719386253,389528
7/1/2021,12.7975,3.900678,3029835,3737240876,390383
7/2/2021,12.8075,3.903726,3033695,3742002109,390611
7/3/2021,12.8225,3.908298,3039485,3749143958,390953
7/4/2021,12.8575,3.918966,3052995,3765808273,391751
7/5/2021,12.9425,3.944874,3085805,3806278751,393689
7/6/2021,13.1025,3.993642,3150845,3886504291,399551
7/7/2021,13.1175,3.998214,3157115,3894238210,400217
7/8/2021,13.1625,4.01193,3175925,3917439969,402215
7/9/2021,13.22,4.029456,3199960,3947086661,404768
7/10/2021,13.265,4.043172,3218770,3970288420,406766
7/11/2021,13.2925,4.051554,3230265,3984467272,407987
7/12/2021,13.3325,4.063746,3246985,4005091058,409763
7/13/2021,13.38,4.078224,3266840,4029581803,411872
7/14/2021,13.415,4.088892,3281470,4047627616,413426
7/15/2021,13.434,4.0946832,3289412,4057423914,414269.6
