date,NH4,NO,DIN
5/22/2011,0.012490533,0.07432729,86.81782258
5/23/2011,0.012687861,0.071363068,84.05092846
5/24/2011,0.012736289,0.070881967,83.61825603
5/25/2011,0.012642881,0.070400866,83.04374686
5/26/2011,0.012549472,0.069919765,82.46923769
5/27/2011,0.012456064,0.069438665,81.89472852
5/28/2011,0.012362655,0.068957564,81.32021935
5/29/2011,0.012269247,0.068476463,80.74571018
5/30/2011,0.012175839,0.067995362,80.17120101
5/31/2011,0.01208243,0.067514262,79.59669184
6/1/2011,0.011989022,0.067033161,79.02218267
6/2/2011,0.011895613,0.06655206,78.4476735
6/3/2011,0.011802205,0.066070959,77.87316433
6/4/2011,0.011708797,0.065589859,77.29865517
6/5/2011,0.011615388,0.065108758,76.724146
6/6/2011,0.01152198,0.064627657,76.14963683
6/7/2011,0.011428571,0.064146556,75.57512766
6/8/2011,0.011361224,0.063614082,74.97530632
6/9/2011,0.011293878,0.063081607,74.37548498
6/10/2011,0.011226531,0.062549133,73.77566365
6/11/2011,0.011159184,0.062016659,73.17584231
6/12/2011,0.011091837,0.061484184,72.57602097
6/13/2011,0.01102449,0.06095171,71.97619964
6/14/2011,0.010957143,0.060419235,71.3763783
6/15/2011,0.010889796,0.059886761,70.77655697
6/16/2011,0.010822449,0.059354287,70.17673563
6/17/2011,0.010755102,0.058821812,69.57691429
6/18/2011,0.010687755,0.058289338,68.97709296
6/19/2011,0.010620408,0.057756863,68.37727162
6/20/2011,0.010553061,0.057224389,67.77745028
6/21/2011,0.010485714,0.056691915,67.17762895
6/22/2011,0.010418367,0.05615944,66.57780761
6/23/2011,0.01035102,0.055626966,65.97798627
6/24/2011,0.010283673,0.055094491,65.37816494
6/25/2011,0.010216327,0.054562017,64.7783436
6/26/2011,0.01014898,0.054029543,64.17852226
6/27/2011,0.010081633,0.053497068,63.57870093
6/28/2011,0.010014286,0.052964594,62.97887959
6/29/2011,0.009946939,0.052432119,62.37905825
6/30/2011,0.009879592,0.051899645,61.77923692
7/1/2011,0.009812245,0.051367171,61.17941558
7/2/2011,0.009744898,0.050834696,60.57959424
7/3/2011,0.009677551,0.050302222,59.97977291
7/4/2011,0.009610204,0.049769747,59.37995157
7/5/2011,0.009542857,0.049237273,58.78013023
7/6/2011,0.00947551,0.048704799,58.1803089
7/7/2011,0.009408163,0.048172324,57.58048756
7/8/2011,0.009340816,0.04763985,56.98066622
7/9/2011,0.009273469,0.047107376,56.38084489
7/10/2011,0.009206122,0.046574901,55.78102355
7/11/2011,0.009138776,0.046042427,55.18120222
7/12/2011,0.009071429,0.045509952,54.58138088
7/13/2011,0.00895805,0.045066422,54.0244719
7/14/2011,0.008844671,0.044622892,53.46756291
7/15/2011,0.008731293,0.044179361,52.91065393
7/16/2011,0.008617914,0.043735831,52.35374495
7/17/2011,0.008504535,0.043292301,51.79683596
7/18/2011,0.008391156,0.042848771,51.23992698
7/19/2011,0.008277778,0.04240524,50.683018
7/20/2011,0.008164399,0.04196171,50.12610901
7/21/2011,0.00805102,0.04151818,49.56920003
7/22/2011,0.007937642,0.041074649,49.01229105
7/23/2011,0.007824263,0.040631119,48.45538206
7/24/2011,0.007710884,0.040187589,47.89847308
7/25/2011,0.007597506,0.039744058,47.3415641
7/26/2011,0.007484127,0.039300528,46.78465511
7/27/2011,0.007370748,0.038856998,46.22774613
7/28/2011,0.00725737,0.038413468,45.67083715
7/29/2011,0.007143991,0.037969937,45.11392816
7/30/2011,0.007030612,0.037526407,44.55701918
7/31/2011,0.006917234,0.037082877,44.0001102
8/1/2011,0.006803855,0.036639346,43.44320121
8/2/2011,0.006690476,0.036195816,42.88629223
8/3/2011,0.006689915,0.036445985,43.13590046
8/4/2011,0.006689355,0.036696154,43.38550869
8/5/2011,0.006688794,0.036946323,43.63511692
8/6/2011,0.006688233,0.037196492,43.88472515
8/7/2011,0.006687673,0.037446661,44.13433338
8/8/2011,0.006687112,0.03769683,44.38394161
8/9/2011,0.006686551,0.037946999,44.63354984
8/10/2011,0.00668599,0.038197168,44.88315807
8/11/2011,0.00668543,0.038447337,45.1327663
8/12/2011,0.006684869,0.038697506,45.38237453
8/13/2011,0.006684308,0.038947675,45.63198276
8/14/2011,0.006683747,0.039197844,45.88159099
8/15/2011,0.006683187,0.039448013,46.13119922
8/16/2011,0.006682626,0.039698182,46.38080745
8/17/2011,0.006682065,0.03994835,46.63041568
8/18/2011,0.006681504,0.040198519,46.88002391
8/19/2011,0.006680944,0.040448688,47.12963214
8/20/2011,0.006680383,0.040698857,47.37924037
8/21/2011,0.006679822,0.040949026,47.6288486
8/22/2011,0.006679262,0.041199195,47.87845683
8/23/2011,0.006678701,0.041449364,48.12806506
8/24/2011,0.00667814,0.041699533,48.37767329
8/25/2011,0.006677579,0.041949702,48.62728152
8/26/2011,0.006677019,0.042199871,48.87688975
8/27/2011,0.006676458,0.04245004,49.12649798
8/28/2011,0.006675897,0.042700209,49.37610621
8/29/2011,0.006675336,0.042950378,49.62571444
8/30/2011,0.006674776,0.043200547,49.87532267
8/31/2011,0.006674215,0.043450716,50.1249309
9/1/2011,0.006673654,0.043700885,50.37453913
9/2/2011,0.006673094,0.043951054,50.62414736
9/3/2011,0.006672533,0.044201223,50.87375559
9/4/2011,0.006671972,0.044451392,51.12336382
9/5/2011,0.006671411,0.044701561,51.37297205
9/6/2011,0.006670851,0.04495173,51.62258028
9/7/2011,0.00667029,0.045201899,51.87218851
9/8/2011,0.006669729,0.045452068,52.12179674
9/9/2011,0.006669168,0.045702237,52.37140497
9/10/2011,0.006668608,0.045952406,52.6210132
9/11/2011,0.006668047,0.046202574,52.87062143
9/12/2011,0.006667486,0.046452743,53.12022966
9/13/2011,0.006666925,0.046702912,53.36983789
9/14/2011,0.006666365,0.046953081,53.61944612
9/15/2011,0.006665804,0.04720325,53.86905435
9/16/2011,0.006665243,0.047453419,54.11866258
9/17/2011,0.006664683,0.047703588,54.36827081
9/18/2011,0.006664122,0.047953757,54.61787904
9/19/2011,0.006663561,0.048203926,54.86748727
9/20/2011,0.006679582,0.050970768,57.65035035
9/21/2011,0.006695603,0.053737611,60.43321344
9/22/2011,0.006711624,0.056504453,63.21607653
9/23/2011,0.006727645,0.059271295,65.99893962
9/24/2011,0.006743666,0.062038137,68.7818027
9/25/2011,0.006759686,0.064804979,71.56466579
9/26/2011,0.006775707,0.067571821,74.34752888
9/27/2011,0.006791728,0.070338664,77.13039196
9/28/2011,0.006807749,0.073105506,79.91325505
9/29/2011,0.00682377,0.075872348,82.69611814
9/30/2011,0.006839791,0.07863919,85.47898123
10/1/2011,0.006855812,0.081406032,88.26184431
10/2/2011,0.006871833,0.084172875,91.0447074
10/3/2011,0.006887854,0.086939717,93.82757049
10/4/2011,0.006903875,0.089706559,96.61043357
10/5/2011,0.006919895,0.092473401,99.39329666
10/6/2011,0.006935916,0.095240243,102.1761597
10/7/2011,0.006951937,0.098007086,104.9590228
10/8/2011,0.006967958,0.100773928,107.7418859
10/9/2011,0.006983979,0.10354077,110.524749
10/10/2011,0.007,0.106307612,113.3076121
10/11/2011,0.007011565,0.107784215,114.7957793
10/12/2011,0.007023129,0.109260817,116.2839466
10/13/2011,0.007034694,0.11073742,117.7721138
10/14/2011,0.007046259,0.112214023,119.260281
10/15/2011,0.007057823,0.113690625,120.7484483
10/16/2011,0.007069388,0.115167228,122.2366155
10/17/2011,0.007080952,0.11664383,123.7247828
10/18/2011,0.007092517,0.118120433,125.21295
10/19/2011,0.007104082,0.119597036,126.7011172
10/20/2011,0.007115646,0.121073638,128.1892845
10/21/2011,0.007127211,0.122550241,129.6774517
10/22/2011,0.007138776,0.124026843,131.1656189
10/23/2011,0.00715034,0.125503446,132.6537862
10/24/2011,0.007161905,0.126980049,134.1419534
10/25/2011,0.007173469,0.128456651,135.6301207
10/26/2011,0.007185034,0.129933254,137.1182879
10/27/2011,0.007196599,0.131409856,138.6064551
10/28/2011,0.007208163,0.132886459,140.0946224
10/29/2011,0.007219728,0.134363062,141.5827896
10/30/2011,0.007231293,0.135839664,143.0709568
10/31/2011,0.007242857,0.137316267,144.5591241
11/1/2011,0.007254422,0.13879287,146.0472913
11/2/2011,0.007265986,0.140269472,147.5354586
11/3/2011,0.007277551,0.141746075,149.0236258
11/4/2011,0.007289116,0.143222677,150.511793
11/5/2011,0.00730068,0.14469928,151.9999603
11/6/2011,0.007312245,0.146175883,153.4881275
11/7/2011,0.00732381,0.147652485,154.9762948
11/8/2011,0.007335374,0.149129088,156.464462
11/9/2011,0.007346939,0.15060569,157.9526292
11/10/2011,0.007358503,0.152082293,159.4407965
11/11/2011,0.007370068,0.153558896,160.9289637
11/12/2011,0.007381633,0.155035498,162.4171309
11/13/2011,0.007393197,0.156512101,163.9052982
11/14/2011,0.007404762,0.157988704,165.3934654
11/15/2011,0.00741156,0.158162338,165.5738979
11/16/2011,0.007381195,0.164426675,171.8078704
11/17/2011,0.00735083,0.170691013,178.0418429
11/18/2011,0.007320465,0.176955351,184.2758153
11/19/2011,0.007290099,0.183219688,190.5097878
11/20/2011,0.007259734,0.189484026,196.7437603
11/21/2011,0.007229369,0.195748364,202.9777327
11/22/2011,0.007199004,0.202012701,209.2117052
11/23/2011,0.007168639,0.208277039,215.4456777
11/24/2011,0.007138274,0.214541377,221.6796501
11/25/2011,0.007107908,0.220805714,227.9136226
11/26/2011,0.007077543,0.227070052,234.1475951
11/27/2011,0.007047178,0.23333439,240.3815675
11/28/2011,0.007016813,0.239598727,246.61554
11/29/2011,0.006986448,0.245863065,252.8495125
11/30/2011,0.006956082,0.252127403,259.0834849
12/1/2011,0.006925717,0.25839174,265.3174574
12/2/2011,0.006895352,0.264656078,271.5514299
12/3/2011,0.006864987,0.270920416,277.7854023
12/4/2011,0.006834622,0.277184753,284.0193748
12/5/2011,0.006804256,0.283449091,290.2533473
12/6/2011,0.006818935,0.283005994,289.8249291
12/7/2011,0.006843685,0.281604641,288.4483264
12/8/2011,0.006868435,0.280203289,287.0717237
12/9/2011,0.006893185,0.278801936,285.6951211
12/10/2011,0.006917935,0.277400583,284.3185184
12/11/2011,0.006942685,0.27599923,282.9419157
12/12/2011,0.006967435,0.274597878,281.565313
12/13/2011,0.006992186,0.273196525,280.1887104
12/14/2011,0.007016936,0.271795172,278.8121077
12/15/2011,0.007041686,0.270393819,277.435505
12/16/2011,0.007066436,0.268992466,276.0589024
12/17/2011,0.007091186,0.267591114,274.6822997
12/18/2011,0.007115936,0.266189761,273.305697
12/19/2011,0.007140686,0.264788408,271.9290943
12/20/2011,0.007165436,0.263387055,270.5524917
12/21/2011,0.007190186,0.261985703,269.175889
12/22/2011,0.007214936,0.26058435,267.7992863
12/23/2011,0.007239687,0.259182997,266.4226837
12/24/2011,0.007264437,0.257781644,265.046081
12/25/2011,0.007289187,0.256380292,263.6694783
12/26/2011,0.007313937,0.254978939,262.2928756
12/27/2011,0.007338687,0.253577586,260.916273
12/28/2011,0.007363437,0.252176233,259.5396703
12/29/2011,0.007388187,0.25077488,258.1630676
12/30/2011,0.007412937,0.249373528,256.7864649
12/31/2011,0.007437687,0.247972175,255.4098623
1/1/2012,0.007462437,0.246570822,254.0332596
1/2/2012,0.007487188,0.245169469,252.6566569
1/3/2012,0.007511938,0.243768117,251.2800543
1/4/2012,0.007536688,0.242366764,249.9034516
1/5/2012,0.007561438,0.240965411,248.5268489
1/6/2012,0.007586188,0.239564058,247.1502462
1/7/2012,0.007610938,0.238162706,245.7736436
1/8/2012,0.007635688,0.236761353,244.3970409
1/9/2012,0.007660438,0.23536,243.0204382
1/10/2012,0.007685188,0.233958647,241.6438356
1/11/2012,0.007709938,0.232557294,240.2672329
1/12/2012,0.007734689,0.231155942,238.8906302
1/13/2012,0.007759439,0.229754589,237.5140275
1/14/2012,0.007784189,0.228353236,236.1374249
1/15/2012,0.007808939,0.226951883,234.7608222
1/16/2012,0.007833689,0.225550531,233.3842195
1/17/2012,0.007858439,0.224149178,232.0076169
1/18/2012,0.007883189,0.222747825,230.6310142
1/19/2012,0.007907939,0.221346472,229.2544115
1/20/2012,0.007932689,0.21994512,227.8778088
1/21/2012,0.007957439,0.218543767,226.5012062
1/22/2012,0.007982189,0.217142414,225.1246035
1/23/2012,0.00800694,0.215741061,223.7480008
1/24/2012,0.007895238,0.217725714,225.6209524
1/25/2012,0.007900366,0.217660132,225.5604982
1/26/2012,0.007905495,0.217594549,225.500044
1/27/2012,0.007910623,0.217528967,225.4395897
1/28/2012,0.007915751,0.217463385,225.3791355
1/29/2012,0.007920879,0.217397802,225.3186813
1/30/2012,0.007926007,0.21733222,225.2582271
1/31/2012,0.007931136,0.217266637,225.1977729
2/1/2012,0.007936264,0.217201055,225.1373187
2/2/2012,0.007941392,0.217135473,225.0768645
2/3/2012,0.00794652,0.21706989,225.0164103
2/4/2012,0.007951648,0.217004308,224.955956
2/5/2012,0.007956777,0.216938725,224.8955018
2/6/2012,0.007961905,0.216873143,224.8350476
2/7/2012,0.007880399,0.21946149,227.3418882
2/8/2012,0.007938498,0.219626143,227.5646405
2/9/2012,0.007996597,0.219790796,227.7873928
2/10/2012,0.008054696,0.219955449,228.0101452
2/11/2012,0.008112795,0.220120103,228.2328975
2/12/2012,0.008170894,0.220284756,228.4556498
2/13/2012,0.008228993,0.220449409,228.6784021
2/14/2012,0.008287092,0.220614063,228.9011545
2/15/2012,0.008345191,0.220778716,229.1239068
2/16/2012,0.00840329,0.220943369,229.3466591
2/17/2012,0.008461389,0.221108023,229.5694114
2/18/2012,0.008519488,0.221272676,229.7921637
2/19/2012,0.008577587,0.221437329,230.0149161
2/20/2012,0.008635686,0.221601982,230.2376684
2/21/2012,0.008693785,0.221766636,230.4604207
2/22/2012,0.008751884,0.221931289,230.683173
2/23/2012,0.008809983,0.222095942,230.9059253
2/24/2012,0.008868082,0.222260596,231.1286777
2/25/2012,0.008926181,0.222425249,231.35143
2/26/2012,0.00898428,0.222589902,231.5741823
2/27/2012,0.009042379,0.222754556,231.7969346
2/28/2012,0.009100478,0.222919209,232.0196869
2/29/2012,0.009158577,0.223083862,232.2424393
3/1/2012,0.009216676,0.223248515,232.4651916
3/2/2012,0.009274775,0.223413169,232.6879439
3/3/2012,0.009332874,0.223577822,232.9106962
3/4/2012,0.009390973,0.223742475,233.1334485
3/5/2012,0.009449072,0.223907129,233.3562009
3/6/2012,0.009507171,0.224071782,233.5789532
3/7/2012,0.00956527,0.224236435,233.8017055
3/8/2012,0.009623369,0.224401089,234.0244578
3/9/2012,0.009681468,0.224565742,234.2472101
3/10/2012,0.009739567,0.224730395,234.4699625
3/11/2012,0.009797666,0.224895048,234.6927148
3/12/2012,0.009855765,0.225059702,234.9154671
3/13/2012,0.009913864,0.225224355,235.1382194
3/14/2012,0.009971963,0.225389008,235.3609717
3/15/2012,0.010030062,0.225553662,235.5837241
3/16/2012,0.010088161,0.225718315,235.8064764
3/17/2012,0.01014626,0.225882968,236.0292287
3/18/2012,0.010204359,0.226047622,236.251981
3/19/2012,0.010262458,0.226212275,236.4747333
3/20/2012,0.010234694,0.226221567,236.4562607
3/21/2012,0.01013002,0.223054304,233.1843241
3/22/2012,0.010025346,0.219887042,229.9123876
3/23/2012,0.009920671,0.21671978,226.640451
3/24/2012,0.009815997,0.213552517,223.3685145
3/25/2012,0.009711323,0.210385255,220.0965779
3/26/2012,0.009606649,0.207217992,216.8246414
3/27/2012,0.009501975,0.20405073,213.5527049
3/28/2012,0.009397301,0.200883467,210.2807683
3/29/2012,0.009292627,0.197716205,207.0088318
3/30/2012,0.009187953,0.194548943,203.7368952
3/31/2012,0.009083278,0.19138168,200.4649587
4/1/2012,0.008978604,0.188214418,197.1930221
4/2/2012,0.00887393,0.185047155,193.9210856
4/3/2012,0.008826107,0.182051905,190.878012
4/4/2012,0.008808897,0.180490909,189.299806
4/5/2012,0.008791686,0.178929914,187.7215999
4/6/2012,0.008774476,0.177368918,186.1433939
4/7/2012,0.008757265,0.175807923,184.5651878
4/8/2012,0.008740055,0.174246927,182.9869818
4/9/2012,0.008722844,0.172685932,181.4087757
4/10/2012,0.008705633,0.171124936,179.8305697
4/11/2012,0.008688423,0.169563941,178.2523636
4/12/2012,0.008671212,0.168002945,176.6741576
4/13/2012,0.008654002,0.16644195,175.0959515
4/14/2012,0.008636791,0.164880954,173.5177455
4/15/2012,0.008619581,0.163319959,171.9395394
4/16/2012,0.00860237,0.161758963,170.3613334
4/17/2012,0.008585159,0.160197968,168.7831274
4/18/2012,0.008567949,0.158636972,167.2049213
4/19/2012,0.008550738,0.157075977,165.6267153
4/20/2012,0.008533528,0.155514982,164.0485092
4/21/2012,0.008516317,0.153953986,162.4703032
4/22/2012,0.008499107,0.152392991,160.8920971
4/23/2012,0.008481896,0.150831995,159.3138911
4/24/2012,0.008464685,0.149271,157.735685
4/25/2012,0.008447475,0.147710004,156.157479
4/26/2012,0.008430264,0.146149009,154.5792729
4/27/2012,0.008413054,0.144588013,153.0010669
4/28/2012,0.008395843,0.143027018,151.4228608
4/29/2012,0.008378633,0.141466022,149.8446548
4/30/2012,0.008361422,0.139905027,148.2664488
5/1/2012,0.008344211,0.138344031,146.6882427
5/2/2012,0.008327001,0.136783036,145.1100367
5/3/2012,0.00830979,0.13522204,143.5318306
5/4/2012,0.00829258,0.133661045,141.9536246
5/5/2012,0.008275369,0.132100049,140.3754185
5/6/2012,0.008258159,0.130539054,138.7972125
5/7/2012,0.008240948,0.128978058,137.2190064
5/8/2012,0.008223737,0.127417063,135.6408004
5/9/2012,0.008206527,0.125856067,134.0625943
5/10/2012,0.008189316,0.124295072,132.4843883
5/11/2012,0.008172106,0.122734077,130.9061822
5/12/2012,0.008154895,0.121173081,129.3279762
5/13/2012,0.008137685,0.119612086,127.7497702
5/14/2012,0.008120474,0.11805109,126.1715641
5/15/2012,0.008103263,0.116490095,124.5933581
5/16/2012,0.008086053,0.114929099,123.015152
5/17/2012,0.008068842,0.113368104,121.436946
5/18/2012,0.008051632,0.111807108,119.8587399
5/19/2012,0.008034421,0.110246113,118.2805339
5/20/2012,0.008017211,0.108685117,116.7023278
5/21/2012,0.008,0.107124122,115.1241218
5/22/2012,0.008108844,0.106937771,115.0466144
5/23/2012,0.008217687,0.10675142,114.9691071
5/24/2012,0.008326531,0.106565069,114.8915998
5/25/2012,0.008435374,0.106378718,114.8140924
5/26/2012,0.008544218,0.106192367,114.7365851
5/27/2012,0.008653061,0.106006017,114.6590778
5/28/2012,0.008761905,0.105819666,114.5815704
5/29/2012,0.008870748,0.105633315,114.5040631
5/30/2012,0.008979592,0.105446964,114.4265558
5/31/2012,0.009088435,0.105260613,114.3490484
6/1/2012,0.009197279,0.105074262,114.2715411
6/2/2012,0.009306122,0.104887911,114.1940338
6/3/2012,0.009414966,0.10470156,114.1165264
6/4/2012,0.00952381,0.10451521,114.0390191
6/5/2012,0.009632653,0.104328859,113.9615118
6/6/2012,0.009741497,0.104142508,113.8840044
6/7/2012,0.00985034,0.103956157,113.8064971
6/8/2012,0.009959184,0.103769806,113.7289898
6/9/2012,0.010068027,0.103583455,113.6514824
6/10/2012,0.010176871,0.103397104,113.5739751
6/11/2012,0.010285714,0.103210753,113.4964678
6/12/2012,0.010291872,0.103551799,113.8436708
6/13/2012,0.01029803,0.103892844,114.1908739
6/14/2012,0.010304188,0.104233889,114.5380769
6/15/2012,0.010310346,0.104574934,114.88528
6/16/2012,0.010316504,0.104915979,115.232483
6/17/2012,0.010322662,0.105257025,115.5796861
6/18/2012,0.010328819,0.10559807,115.9268892
6/19/2012,0.010334977,0.105939115,116.2740922
6/20/2012,0.010341135,0.10628016,116.6212953
6/21/2012,0.010347293,0.106621205,116.9684983
6/22/2012,0.010353451,0.10696225,117.3157014
6/23/2012,0.010359609,0.107303296,117.6629044
6/24/2012,0.010365767,0.107644341,118.0101075
6/25/2012,0.010371925,0.107985386,118.3573105
6/26/2012,0.010378082,0.108326431,118.7045136
6/27/2012,0.01038424,0.108667476,119.0517167
6/28/2012,0.010390398,0.109008521,119.3989197
6/29/2012,0.010396556,0.109349567,119.7461228
6/30/2012,0.010402714,0.109690612,120.0933258
7/1/2012,0.010408872,0.110031657,120.4405289
7/2/2012,0.01041503,0.110372702,120.7877319
7/3/2012,0.010421188,0.110713747,121.134935
7/4/2012,0.010427346,0.111054793,121.482138
7/5/2012,0.010433503,0.111395838,121.8293411
7/6/2012,0.010439661,0.111736883,122.1765442
7/7/2012,0.010445819,0.112077928,122.5237472
7/8/2012,0.010451977,0.112418973,122.8709503
7/9/2012,0.010458135,0.112760018,123.2181533
7/10/2012,0.010464293,0.113101064,123.5653564
7/11/2012,0.010470451,0.113442109,123.9125594
7/12/2012,0.010476609,0.113783154,124.2597625
7/13/2012,0.010482766,0.114124199,124.6069655
7/14/2012,0.010488924,0.114465244,124.9541686
7/15/2012,0.010495082,0.114806289,125.3013717
7/16/2012,0.01050124,0.115147335,125.6485747
7/17/2012,0.010460459,0.114298584,124.7590431
7/18/2012,0.010458227,0.1131182,123.5764275
7/19/2012,0.010455995,0.111937817,122.393812
7/20/2012,0.010453763,0.110757434,121.2111965
7/21/2012,0.010451531,0.10957705,120.0285809
7/22/2012,0.010449298,0.108396667,118.8459654
7/23/2012,0.010447066,0.107216284,117.6633498
7/24/2012,0.010444834,0.1060359,116.4807343
7/25/2012,0.010442602,0.104855517,115.2981188
7/26/2012,0.01044037,0.103675133,114.1155032
7/27/2012,0.010438138,0.10249475,112.9328877
7/28/2012,0.010435906,0.101314367,111.7502721
7/29/2012,0.010433673,0.100133983,110.5676566
7/30/2012,0.010431441,0.0989536,109.3850411
7/31/2012,0.010429209,0.097773216,108.2024255
8/1/2012,0.010426977,0.096592833,107.01981
8/2/2012,0.010424745,0.09541245,105.8371945
8/3/2012,0.010422513,0.094232066,104.6545789
8/4/2012,0.010420281,0.093051683,103.4719634
8/5/2012,0.010418048,0.091871299,102.2893478
8/6/2012,0.010415816,0.090690916,101.1067323
8/7/2012,0.010413584,0.089510533,99.92411676
8/8/2012,0.010411352,0.088330149,98.74150122
8/9/2012,0.01040912,0.087149766,97.55888568
8/10/2012,0.010406888,0.085969382,96.37627014
8/11/2012,0.010404656,0.084788999,95.19365461
8/12/2012,0.010402423,0.083608616,94.01103907
8/13/2012,0.010400191,0.082428232,92.82842353
8/14/2012,0.01047619,0.083928688,94.40487828
8/15/2012,0.010698753,0.087554427,98.2531797
8/16/2012,0.010921315,0.091180166,102.1014811
8/17/2012,0.011143878,0.094805905,105.9497825
8/18/2012,0.01136644,0.098431644,109.7980839
8/19/2012,0.011589002,0.102057383,113.6463853
8/20/2012,0.011811565,0.105683122,117.4946868
8/21/2012,0.012034127,0.109308861,121.3429882
8/22/2012,0.012256689,0.1129346,125.1912896
8/23/2012,0.012479252,0.116560339,129.039591
8/24/2012,0.012701814,0.120186078,132.8878924
8/25/2012,0.012924376,0.123811817,136.7361938
8/26/2012,0.013146939,0.127437556,140.5844952
8/27/2012,0.013369501,0.131063296,144.4327966
8/28/2012,0.013592063,0.134689035,148.281098
8/29/2012,0.013814626,0.138314774,152.1293995
8/30/2012,0.014037188,0.141940513,155.9777009
8/31/2012,0.014259751,0.145566252,159.8260023
9/1/2012,0.014482313,0.149191991,163.6743037
9/2/2012,0.014704875,0.15281773,167.5226051
9/3/2012,0.014927438,0.156443469,171.3709065
9/4/2012,0.01515,0.160069208,175.2192079
9/5/2012,0.015372562,0.163694947,179.0675093
9/6/2012,0.015595125,0.167320686,182.9158107
9/7/2012,0.015817687,0.170946425,186.7641122
9/8/2012,0.016040249,0.174572164,190.6124136
9/9/2012,0.016262812,0.178197903,194.460715
9/10/2012,0.016485374,0.181823642,198.3090164
9/11/2012,0.016707937,0.185449381,202.1573178
9/12/2012,0.016930499,0.18907512,206.0056192
9/13/2012,0.017153061,0.192700859,209.8539206
9/14/2012,0.017375624,0.196326598,213.702222
9/15/2012,0.017598186,0.199952338,217.5505235
9/16/2012,0.017820748,0.203578077,221.3988249
9/17/2012,0.018043311,0.207203816,225.2471263
9/18/2012,0.018265873,0.210829555,229.0954277
9/19/2012,0.01830034,0.211948448,230.2487884
9/20/2012,0.018682668,0.210376525,229.0591924
9/21/2012,0.019064996,0.208804601,227.8695965
9/22/2012,0.019447323,0.207232677,226.6800005
9/23/2012,0.019829651,0.205660754,225.4904045
9/24/2012,0.020211979,0.20408883,224.3008086
9/25/2012,0.020594306,0.202516906,223.1112126
9/26/2012,0.020976634,0.200944982,221.9216166
9/27/2012,0.021358962,0.199373059,220.7320207
9/28/2012,0.02174129,0.197801135,219.5424247
9/29/2012,0.022123617,0.196229211,218.3528287
9/30/2012,0.022505945,0.194657288,217.1632328
10/1/2012,0.022888273,0.193085364,215.9736368
10/2/2012,0.0232706,0.19151344,214.7840408
10/3/2012,0.023652928,0.189941517,213.5944449
10/4/2012,0.024035256,0.188369593,212.4048489
10/5/2012,0.024417584,0.186797669,211.2152529
10/6/2012,0.024799911,0.185225746,210.025657
10/7/2012,0.025182239,0.183653822,208.836061
10/8/2012,0.025564567,0.182081898,207.646465
10/9/2012,0.026083483,0.181308808,207.3922918
10/10/2012,0.025896083,0.183554961,209.4510437
10/11/2012,0.025708683,0.185801113,211.5097957
10/12/2012,0.025521283,0.188047265,213.5685476
10/13/2012,0.025333883,0.190293417,215.6272996
10/14/2012,0.025146482,0.192539569,217.6860515
10/15/2012,0.024959082,0.194785721,219.7448035
10/16/2012,0.024771682,0.197031873,221.8035554
10/17/2012,0.024584282,0.199278025,223.8623073
10/18/2012,0.024396882,0.201524178,225.9210593
10/19/2012,0.024209482,0.20377033,227.9798112
10/20/2012,0.024022081,0.206016482,230.0385632
10/21/2012,0.023834681,0.208262634,232.0973151
10/22/2012,0.023647281,0.210508786,234.1560671
10/23/2012,0.023459881,0.212754938,236.214819
10/24/2012,0.023272481,0.21500109,238.2735709
10/25/2012,0.02308508,0.217247242,240.3323229
10/26/2012,0.02289768,0.219493395,242.3910748
10/27/2012,0.02271028,0.221739547,244.4498268
10/28/2012,0.02252288,0.223985699,246.5085787
10/29/2012,0.02233548,0.226231851,248.5673307
10/30/2012,0.02214808,0.228478003,250.6260826
10/31/2012,0.021960679,0.230724155,252.6848345
11/1/2012,0.021773279,0.232970307,254.7435865
11/2/2012,0.021585879,0.235216459,256.8023384
11/3/2012,0.021398479,0.237462611,258.8610904
11/4/2012,0.021211079,0.239708764,260.9198423
11/5/2012,0.021023679,0.241954916,262.9785943
11/6/2012,0.020836278,0.244201068,265.0373462
11/7/2012,0.020648878,0.24644722,267.0960982
11/8/2012,0.020461478,0.248693372,269.1548501
11/9/2012,0.020274078,0.250939524,271.213602
11/10/2012,0.020086678,0.253185676,273.272354
11/11/2012,0.019899277,0.255431828,275.3311059
11/12/2012,0.019711877,0.257677981,277.3898579
11/13/2012,0.019524477,0.259924133,279.4486098
11/14/2012,0.019337077,0.262170285,281.5073618
11/15/2012,0.019149677,0.264416437,283.5661137
11/16/2012,0.018962277,0.266662589,285.6248656
11/17/2012,0.018774876,0.268908741,287.6836176
11/18/2012,0.018587476,0.271154893,289.7423695
11/19/2012,0.018400076,0.273401045,291.8011215
11/20/2012,0.018212676,0.275647198,293.8598734
11/21/2012,0.018025276,0.27789335,295.9186254
11/22/2012,0.017837876,0.280139502,297.9773773
11/23/2012,0.017650475,0.282385654,300.0361293
11/24/2012,0.017463075,0.284631806,302.0948812
11/25/2012,0.017275675,0.286877958,304.1536331
11/26/2012,0.017088275,0.28912411,306.2123851
11/27/2012,0.016897959,0.291397959,308.2959184
11/28/2012,0.016469388,0.292193878,308.6632653
11/29/2012,0.016040816,0.292989796,309.0306122
11/30/2012,0.015612245,0.293785714,309.3979592
12/1/2012,0.015183673,0.294581633,309.7653061
12/2/2012,0.014755102,0.295377551,310.1326531
