date,Stage_ft,Stage_m,Storage_acft,Storage_m3,SA_acres
4/19/2016,14.6125,4.45389,3805625,4694162325,444867.5
4/20/2016,14.5675,4.440174,3785375,4669184355,444480.5
4/21/2016,14.52,4.425696,3764000,4642818720,444072
4/22/2016,14.49,4.416552,3750440,4626092731,443742
4/23/2016,14.4875,4.41579,3749300,4624686564,443702.5
4/24/2016,14.465,4.408932,3739040,4612031059,443347
4/25/2016,14.4325,4.399026,3724220,4593750886,442833.5
4/26/2016,14.3925,4.386834,3705980,4571252210,442201.5
4/27/2016,14.35,4.37388,3686600,4547347368,441530
4/28/2016,14.295,4.357116,3661520,4516411690,440661
4/29/2016,14.2575,4.345686,3644420,4495319182,440068.5
4/30/2016,14.2175,4.333494,3626180,4472820506,439436.5
5/1/2016,14.1675,4.318254,3603380,4444697162,438646.5
5/2/2016,14.12,4.303776,3581720,4417979986,437896
5/3/2016,14.0775,4.290822,3562340,4394075143,437224.5
5/4/2016,14.065,4.287012,3556640,4387044307,437027
5/5/2016,14.0325,4.277106,3541820,4368764134,436513.5
5/6/2016,13.9975,4.266438,3525950,4349188806,435906
5/7/2016,13.96,4.255008,3510200,4329761496,434496
5/8/2016,13.9325,4.246626,3498650,4315514802,433462
5/9/2016,13.9025,4.237482,3486050,4299972954,432334
5/10/2016,13.86,4.224528,3468200,4277955336,430736
5/11/2016,13.8175,4.211574,3450350,4255937718,429138
5/12/2016,13.78,4.200144,3434600,4236510408,427728
5/13/2016,13.7475,4.190238,3420950,4219673406,426506
5/14/2016,13.705,4.177284,3403100,4197655788,424908
5/15/2016,13.6625,4.16433,3385250,4175638170,423310
5/16/2016,13.645,4.158996,3377900,4166572092,422652
5/17/2016,13.655,4.162044,3382100,4171752708,423028
5/18/2016,13.86,4.224528,3468200,4277955336,430736
5/19/2016,14.06,4.285488,3554360,4384231973,436948
5/20/2016,14.145,4.311396,3593120,4432041658,438291
5/21/2016,14.2175,4.333494,3626180,4472820506,439436.5
5/22/2016,14.2525,4.344162,3642140,4492506847,439989.5
5/23/2016,14.3025,4.359402,3664940,4520630191,440779.5
5/24/2016,14.36,4.376928,3691160,4552972037,441688
5/25/2016,14.3725,4.380738,3696860,4560002873,441885.5
5/26/2016,14.3775,4.382262,3699140,4562815207,441964.5
5/27/2016,14.39,4.386072,3704840,4569846043,442162
5/28/2016,14.3925,4.386834,3705980,4571252210,442201.5
5/29/2016,14.3925,4.386834,3705980,4571252210,442201.5
5/30/2016,14.3875,4.38531,3703700,4568439876,442122.5
5/31/2016,14.3875,4.38531,3703700,4568439876,442122.5
6/1/2016,14.3775,4.382262,3699140,4562815207,441964.5
6/2/2016,14.3625,4.37769,3692300,4554378204,441727.5
6/3/2016,14.335,4.369308,3679760,4538910365,441293
6/4/2016,14.32,4.364736,3672920,4530473362,441056
6/5/2016,14.3275,4.367022,3676340,4534691863,441174.5
6/6/2016,14.395,4.387596,3707120,4572658378,442241
6/7/2016,14.3675,4.379214,3694580,4557190538,441806.5
6/8/2016,14.3925,4.386834,3705980,4571252210,442201.5
6/9/2016,14.5025,4.420362,3756125,4633105065,443921.5
6/10/2016,14.57,4.440936,3786500,4670572020,444502
6/11/2016,14.635,4.460748,3815750,4706651310,445061
6/12/2016,14.68,4.474464,3836000,4731629280,445448
6/13/2016,14.715,4.485132,3851750,4751056590,445749
6/14/2016,14.75,4.4958,3867500,4770483900,446050
6/15/2016,14.78,4.504944,3881000,4787135880,446308
6/16/2016,14.8,4.51104,3890000,4798237200,446480
6/17/2016,14.8425,4.523994,3909125,4821827505,446845.5
6/18/2016,14.88,4.535424,3926000,4842642480,447168
6/19/2016,14.91,4.544568,3939500,4859294460,447426
6/20/2016,14.92,4.547616,3944000,4864845120,447512
6/21/2016,14.9075,4.543806,3938375,4857906795,447404.5
6/22/2016,14.9,4.54152,3935000,4853743800,447340
6/23/2016,14.9075,4.543806,3938375,4857906795,447404.5
6/24/2016,14.905,4.543044,3937250,4856519130,447383
6/25/2016,14.8925,4.539234,3931625,4849580805,447275.5
6/26/2016,14.8825,4.536186,3927125,4844030145,447189.5
6/27/2016,14.895,4.539996,3932750,4850968470,447297
6/28/2016,14.8875,4.53771,3929375,4846805475,447232.5
6/29/2016,14.89,4.538472,3930500,4848193140,447254
6/30/2016,14.9175,4.546854,3942875,4863457455,447490.5
7/1/2016,14.9375,4.55295,3951875,4874558775,447662.5
7/2/2016,14.94,4.553712,3953000,4875946440,447684
7/3/2016,14.9425,4.554474,3954125,4877334105,447705.5
7/4/2016,14.93,4.550664,3948500,4870395780,447598
7/5/2016,14.9275,4.549902,3947375,4869008115,447576.5
7/6/2016,14.915,4.546092,3941750,4862069790,447469
7/7/2016,14.8975,4.540758,3933875,4852356135,447318.5
7/8/2016,14.8725,4.533138,3922625,4838479485,447103.5
7/9/2016,14.84,4.523232,3908000,4820439840,446824
7/10/2016,14.81,4.514088,3894500,4803787860,446566
7/11/2016,14.765,4.500372,3874250,4778809890,446179
7/12/2016,14.7275,4.488942,3857375,4757994915,445856.5
7/13/2016,14.7175,4.485894,3852875,4752444255,445770.5
7/14/2016,14.71,4.483608,3849500,4748281260,445706
7/15/2016,14.6925,4.478274,3841625,4738567605,445555.5
7/16/2016,14.69,4.477512,3840500,4737179940,445534
7/17/2016,14.71,4.483608,3849500,4748281260,445706
7/18/2016,14.6775,4.473702,3834875,4730241615,445426.5
7/19/2016,14.655,4.466844,3824750,4717752630,445233
7/20/2016,14.65,4.46532,3822500,4714977300,445190
7/21/2016,14.6525,4.466082,3823625,4716364965,445211.5
7/22/2016,14.665,4.469892,3829250,4723303290,445319
7/23/2016,14.6575,4.467606,3825875,4719140295,445254.5
7/24/2016,14.6525,4.466082,3823625,4716364965,445211.5
7/25/2016,14.6725,4.472178,3832625,4727466285,445383.5
7/26/2016,14.71,4.483608,3849500,4748281260,445706
7/27/2016,14.705,4.482084,3847250,4745505930,445663
7/28/2016,14.6875,4.47675,3839375,4735792275,445512.5
7/29/2016,14.6625,4.46913,3828125,4721915625,445297.5
7/30/2016,14.6375,4.46151,3816875,4708038975,445082.5
7/31/2016,14.61,4.453128,3804500,4692774660,444846
8/1/2016,14.62,4.456176,3809000,4698325320,444932
8/2/2016,14.6,4.45008,3800000,4687224000,444760
8/3/2016,14.6025,4.450842,3801125,4688611665,444781.5
8/4/2016,14.6,4.45008,3800000,4687224000,444760
8/5/2016,14.6,4.45008,3800000,4687224000,444760
8/6/2016,14.5975,4.449318,3798875,4685836335,444738.5
8/7/2016,14.5775,4.443222,3789875,4674735015,444566.5
8/8/2016,14.6325,4.459986,3814625,4705263645,445039.5
8/9/2016,14.7025,4.481322,3846125,4744118265,445641.5
8/10/2016,14.7275,4.488942,3857375,4757994915,445856.5
8/11/2016,14.74,4.492752,3863000,4764933240,445964
8/12/2016,14.75,4.4958,3867500,4770483900,446050
8/13/2016,14.77,4.501896,3876500,4781585220,446222
8/14/2016,14.7575,4.498086,3870875,4774646895,446114.5
8/15/2016,14.7475,4.495038,3866375,4769096235,446028.5
8/16/2016,14.7475,4.495038,3866375,4769096235,446028.5
8/17/2016,14.74,4.492752,3863000,4764933240,445964
8/18/2016,14.7425,4.493514,3864125,4766320905,445985.5
8/19/2016,14.7375,4.49199,3861875,4763545575,445942.5
8/20/2016,14.72,4.486656,3854000,4753831920,445792
8/21/2016,14.695,4.479036,3842750,4739955270,445577
8/22/2016,14.685,4.475988,3838250,4734404610,445491
8/23/2016,14.66,4.468368,3827000,4720527960,445276
8/24/2016,14.6475,4.464558,3821375,4713589635,445168.5
8/25/2016,14.675,4.47294,3833750,4728853950,445405
8/26/2016,14.69,4.477512,3840500,4737179940,445534
8/27/2016,14.7,4.48056,3845000,4742730600,445620
8/28/2016,14.71,4.483608,3849500,4748281260,445706
8/29/2016,14.725,4.48818,3856250,4756607250,445835
8/30/2016,14.7925,4.508754,3886625,4794074205,446415.5
8/31/2016,14.8125,4.51485,3895625,4805175525,446587.5
9/1/2016,14.9025,4.542282,3936125,4855131465,447361.5
9/2/2016,14.94,4.553712,3953000,4875946440,447684
9/3/2016,14.9775,4.565142,3969875,4896761415,448006.5
9/4/2016,15.005,4.573524,3982200,4911964056,448220
9/5/2016,15.0275,4.580382,3992100,4924175508,448310
9/6/2016,15.07,4.593336,4010800,4947241584,448480
9/7/2016,15.105,4.604004,4026200,4966237176,448620
9/8/2016,15.135,4.613148,4039400,4982519112,448740
9/9/2016,15.16,4.620768,4050400,4996087392,448840
9/10/2016,15.18,4.626864,4059200,5006942016,448920
9/11/2016,15.2075,4.635246,4071300,5021867124,449030
9/12/2016,15.24,4.645152,4085600,5039505888,449160
9/13/2016,15.285,4.658868,4105400,5063928792,449340
9/14/2016,15.3275,4.671822,4124100,5086994868,449510
9/15/2016,15.3675,4.684014,4141700,5108704116,449670
9/16/2016,15.3875,4.69011,4150500,5119558740,449750
9/17/2016,15.4,4.69392,4156000,5126342880,449800
9/18/2016,15.4225,4.700778,4165900,5138554332,449890
9/19/2016,15.485,4.719828,4193400,5172475032,450140
9/20/2016,15.54,4.736592,4218000,5202818640,450360
9/21/2016,15.56,4.742688,4227000,5213919960,450440
9/22/2016,15.5775,4.748022,4234875,5223633615,450510
9/23/2016,15.59,4.751832,4240500,5230571940,450560
9/24/2016,15.6275,4.763262,4257375,5251386915,450710
9/25/2016,15.655,4.771644,4269750,5266651230,450820
9/26/2016,15.67,4.776216,4276500,5274977220,450880
9/27/2016,15.6775,4.778502,4279875,5279140215,450910
9/28/2016,15.6875,4.78155,4284375,5284690875,450950
9/29/2016,15.705,4.786884,4292250,5294404530,451020
9/30/2016,15.73,4.794504,4303500,5308281180,451120
10/1/2016,15.76,4.803648,4317000,5324933160,451240
10/2/2016,15.7575,4.802886,4315875,5323545495,451230
10/3/2016,15.7775,4.808982,4324875,5334646815,451310
10/4/2016,15.85,4.83108,4357500,5374889100,451600
10/5/2016,15.895,4.844796,4377750,5399867070,451780
10/6/2016,15.8875,4.84251,4374375,5395704075,451750
10/7/2016,16.0325,4.886706,4439625,5476188645,452323.5
10/8/2016,16.065,4.896612,4454250,5494228290,452447
10/9/2016,16.0275,4.885182,4437375,5473413315,452304.5
10/10/2016,15.9925,4.874514,4421625,5453986005,452170
10/11/2016,15.96,4.864608,4407000,5435946360,452040
10/12/2016,15.9475,4.860798,4401375,5429008035,451990
10/13/2016,15.9425,4.859274,4399125,5426232705,451970
10/14/2016,15.9275,4.854702,4392375,5417906715,451910
10/15/2016,15.9225,4.853178,4390125,5415131385,451890
10/16/2016,15.905,4.847844,4382250,5405417730,451820
10/17/2016,15.8875,4.84251,4374375,5395704075,451750
10/18/2016,15.86,4.834128,4362000,5380439760,451640
10/19/2016,15.825,4.82346,4346250,5361012450,451500
10/20/2016,15.795,4.814316,4332750,5344360470,451380
10/21/2016,15.775,4.80822,4323750,5333259150,451300
10/22/2016,15.74,4.797552,4308000,5313831840,451160
10/23/2016,15.71,4.788408,4294500,5297179860,451040
10/24/2016,15.68,4.779264,4281000,5280527880,450920
10/25/2016,15.645,4.768596,4265250,5261100570,450780
10/26/2016,15.61,4.757928,4249500,5241673260,450640
10/27/2016,15.5675,4.744974,4230375,5218082955,450470
10/28/2016,15.525,4.73202,4211250,5194492650,450300
10/29/2016,15.4975,4.723638,4198900,5179259172,450190
10/30/2016,15.48,4.718304,4191200,5169761376,450120
10/31/2016,15.45,4.70916,4178000,5153479440,450000
11/1/2016,15.42,4.700016,4164800,5137197504,449880
11/2/2016,15.3825,4.688586,4148300,5116845084,449730
11/3/2016,15.355,4.680204,4136200,5101919976,449620
11/4/2016,15.33,4.672584,4125200,5088351696,449520
11/5/2016,15.2975,4.662678,4110900,5070712932,449390
11/6/2016,15.275,4.65582,4101000,5058501480,449300
11/7/2016,15.245,4.646676,4087800,5042219544,449180
11/8/2016,15.2275,4.641342,4080100,5032721748,449110
11/9/2016,15.2075,4.635246,4071300,5021867124,449030
11/10/2016,15.1825,4.627626,4060300,5008298844,448930
11/11/2016,15.155,4.619244,4048200,4993373736,448820
11/12/2016,15.1325,4.612386,4038300,4981162284,448730
11/13/2016,15.12,4.608576,4032800,4974378144,448680
11/14/2016,15.105,4.604004,4026200,4966237176,448620
11/15/2016,15.0775,4.595622,4014100,4951312068,448510
11/16/2016,15.0375,4.58343,3996500,4929602820,448350
11/17/2016,15.0175,4.577334,3987700,4918748196,448270
11/18/2016,15.005,4.573524,3982200,4911964056,448220
11/19/2016,14.9825,4.566666,3972125,4899536745,448049.5
11/20/2016,14.9375,4.55295,3951875,4874558775,447662.5
11/21/2016,14.9175,4.546854,3942875,4863457455,447490.5
11/22/2016,14.8825,4.536186,3927125,4844030145,447189.5
11/23/2016,14.88,4.535424,3926000,4842642480,447168
11/24/2016,14.8675,4.531614,3920375,4835704155,447060.5
11/25/2016,14.85,4.52628,3912500,4825990500,446910
11/26/2016,14.81,4.514088,3894500,4803787860,446566
11/27/2016,14.7625,4.49961,3873125,4777422225,446157.5
11/28/2016,14.78,4.504944,3881000,4787135880,446308
11/29/2016,14.7775,4.504182,3879875,4785748215,446286.5
11/30/2016,14.755,4.497324,3869750,4773259230,446093
12/1/2016,14.7325,4.490466,3859625,4760770245,445899.5
12/2/2016,14.6775,4.473702,3834875,4730241615,445426.5
12/3/2016,14.655,4.466844,3824750,4717752630,445233
12/4/2016,14.6525,4.466082,3823625,4716364965,445211.5
12/5/2016,14.65,4.46532,3822500,4714977300,445190
12/6/2016,14.645,4.463796,3820250,4712201970,445147
12/7/2016,14.6575,4.467606,3825875,4719140295,445254.5
12/8/2016,14.625,4.4577,3811250,4701100650,444975
12/9/2016,14.57,4.440936,3786500,4670572020,444502
12/10/2016,14.5625,4.43865,3783125,4666409025,444437.5
12/11/2016,14.575,4.44246,3788750,4673347350,444545
12/12/2016,14.5675,4.440174,3785375,4669184355,444480.5
12/13/2016,14.5625,4.43865,3783125,4666409025,444437.5
12/14/2016,14.55,4.43484,3777500,4659470700,444330
12/15/2016,14.5325,4.429506,3769625,4649757045,444179.5
12/16/2016,14.5125,4.42341,3760625,4638655725,444007.5
12/17/2016,14.51,4.422648,3759500,4637268060,443986
12/18/2016,14.5,4.4196,3755000,4631717400,443900
12/19/2016,14.4875,4.41579,3749300,4624686564,443702.5
12/20/2016,14.4625,4.40817,3737900,4610624892,443307.5
12/21/2016,14.4375,4.40055,3726500,4596563220,442912.5
12/22/2016,14.42,4.395216,3718520,4586720050,442636
12/23/2016,14.4025,4.389882,3710540,4576876879,442359.5
12/24/2016,14.3975,4.388358,3708260,4574064545,442280.5
12/25/2016,14.39,4.386072,3704840,4569846043,442162
12/26/2016,14.3775,4.382262,3699140,4562815207,441964.5
12/27/2016,14.36,4.376928,3691160,4552972037,441688
12/28/2016,14.35,4.37388,3686600,4547347368,441530
12/29/2016,14.3225,4.365498,3674060,4531879529,441095.5
12/30/2016,14.2425,4.341114,3637580,4486882178,439831.5
12/31/2016,14.2325,4.338066,3633020,4481257510,439673.5
1/1/2017,14.2275,4.336542,3630740,4478445175,439594.5
1/2/2017,14.2175,4.333494,3626180,4472820506,439436.5
1/3/2017,14.2075,4.330446,3621620,4467195838,439278.5
1/4/2017,14.1925,4.325874,3614780,4458758834,439041.5
1/5/2017,14.1825,4.322826,3610220,4453134166,438883.5
1/6/2017,14.17,4.319016,3604520,4446103330,438686
1/7/2017,14.1225,4.304538,3582860,4419386153,437935.5
1/8/2017,14.0175,4.272534,3534980,4360327130,436276.5
1/9/2017,14.055,4.283964,3552080,4381419638,436869
1/10/2017,14.0475,4.281678,3548660,4377201137,436750.5
1/11/2017,14.035,4.277868,3542960,4370170301,436553
1/12/2017,14.025,4.27482,3538400,4364545632,436395
1/13/2017,14.01,4.270248,3531560,4356108629,436158
1/14/2017,13.995,4.265676,3524900,4347893652,435812
1/15/2017,13.9825,4.261866,3519650,4341417882,435342
1/16/2017,13.97,4.258056,3514400,4334942112,434872
1/17/2017,13.965,4.256532,3512300,4332351804,434684
1/18/2017,13.9575,4.254246,3509150,4328466342,434402
1/19/2017,13.9375,4.24815,3500750,4318105110,433650
1/20/2017,13.93,4.245864,3497600,4314219648,433368
1/21/2017,13.92,4.242816,3493400,4309039032,432992
1/22/2017,13.9225,4.243578,3494450,4310334186,433086
1/23/2017,13.8775,4.229862,3475550,4287021414,431394
1/24/2017,13.8875,4.23291,3479750,4292202030,431770
1/25/2017,13.8975,4.235958,3483950,4297382646,432146
1/26/2017,13.8925,4.234434,3481850,4294792338,431958
1/27/2017,13.8625,4.22529,3469250,4279250490,430830
1/28/2017,13.8125,4.21005,3448250,4253347410,428950
1/29/2017,13.83,4.215384,3455600,4262413488,429608
1/30/2017,13.835,4.216908,3457700,4265003796,429796
1/31/2017,13.82,4.212336,3451400,4257232872,429232
2/1/2017,13.8175,4.211574,3450350,4255937718,429138
2/2/2017,13.805,4.207764,3445100,4249461948,428668
2/3/2017,13.7925,4.203954,3439850,4242986178,428198
2/4/2017,13.775,4.19862,3432500,4233920100,427540
2/5/2017,13.765,4.195572,3428300,4228739484,427164
2/6/2017,13.7525,4.191762,3423050,4222263714,426694
2/7/2017,13.7475,4.190238,3420950,4219673406,426506
2/8/2017,13.7325,4.185666,3414650,4211902482,425942
2/9/2017,13.7075,4.178046,3404150,4198950942,425002
2/10/2017,13.67,4.166616,3388400,4179523632,423592
2/11/2017,13.665,4.165092,3386300,4176933324,423404
2/12/2017,13.635,4.155948,3373700,4161391476,422276
2/13/2017,13.61,4.148328,3363200,4148439936,421336
2/14/2017,13.6,4.14528,3359000,4143259320,420960
2/15/2017,13.575,4.13766,3348500,4130307780,420020
2/16/2017,13.535,4.125468,3331700,4109585316,418516
2/17/2017,13.52,4.120896,3325400,4101814392,417952
2/18/2017,13.505,4.116324,3319100,4094043468,417388
2/19/2017,13.4925,4.112514,3313865,4087586200,416867
2/20/2017,13.47,4.105656,3304460,4075985321,415868
2/21/2017,13.4575,4.101846,3299235,4069540388,415313
2/22/2017,13.4775,4.107942,3307595,4079852281,416201
2/23/2017,13.475,4.10718,3306550,4078563294,416090
2/24/2017,13.4625,4.10337,3301325,4072118361,415535
2/25/2017,13.46,4.102608,3300280,4070829374,415424
2/26/2017,13.43,4.093464,3287740,4055361535,414092
2/27/2017,13.435,4.094988,3289830,4057939508,414314
2/28/2017,13.4175,4.089654,3282515,4048916602,413537
3/1/2017,13.3975,4.083558,3274155,4038604709,412649
3/2/2017,13.3775,4.077462,3265795,4028292817,411761
3/3/2017,13.31,4.056888,3237580,3993490178,408764
3/4/2017,13.285,4.049268,3227130,3980600312,407654
3/5/2017,13.2825,4.048506,3226085,3979311326,407543
3/6/2017,13.235,4.034028,3206230,3954820580,405434
3/7/2017,13.1925,4.021074,3188465,3932907808,403547
3/8/2017,13.165,4.012692,3176970,3918728956,402326
3/9/2017,13.14,4.005072,3166520,3905839090,401216
3/10/2017,13.1075,3.995166,3152935,3889082264,399773
3/11/2017,13.07,3.983736,3137260,3869747465,398108
3/12/2017,13.05,3.97764,3128900,3859435572,397220
3/13/2017,13.035,3.973068,3122630,3851701652,396554
3/14/2017,12.9625,3.95097,3093525,3815801217,394145
3/15/2017,12.9425,3.944874,3085805,3806278751,393689
3/16/2017,12.9,3.93192,3069400,3786043512,392720
3/17/2017,12.8775,3.925062,3060715,3775330738,392207
3/18/2017,12.85,3.91668,3050100,3762237348,391580
3/19/2017,12.815,3.906012,3036590,3745573033,390782
3/20/2017,12.7925,3.899154,3027905,3734860259,390269
3/21/2017,12.7675,3.891534,3018255,3722957177,389699
3/22/2017,12.74,3.883152,3007640,3709863787,389072
3/23/2017,12.7275,3.879342,3002815,3703912246,388787
3/24/2017,12.7275,3.879342,3002815,3703912246,388787
3/25/2017,12.6925,3.868674,2989305,3687247931,387989
3/26/2017,12.6625,3.85953,2977725,3672964233,387305
3/27/2017,12.625,3.8481,2963250,3655109610,386450
3/28/2017,12.6,3.84048,2953600,3643206528,385880
3/29/2017,12.575,3.83286,2943950,3631303446,385310
3/30/2017,12.5425,3.822954,2931405,3615829439,384569
3/31/2017,12.4975,3.809238,2914035,3594403892,383537
4/1/2017,12.46,3.797808,2899560,3576549269,382592
4/2/2017,12.445,3.793236,2893770,3569407420,382214
4/3/2017,12.4625,3.79857,2900525,3577739577,382655
4/4/2017,12.4225,3.786378,2885085,3558694646,381647
4/5/2017,12.405,3.781044,2878330,3550362488,381206
4/6/2017,12.355,3.765804,2859030,3526556324,379946
4/7/2017,12.255,3.735324,2820430,3478943996,377426
4/8/2017,12.2325,3.728466,2811745,3468231223,376859
4/9/2017,12.2125,3.72237,2804025,3458708757,376355
4/10/2017,12.19,3.715512,2795340,3447995983,375788
4/11/2017,12.1525,3.704082,2780865,3430141360,374843
4/12/2017,12.1025,3.688842,2761565,3406335196,373583
4/13/2017,12.0825,3.682746,2753845,3396812731,373079
4/14/2017,12.06,3.675888,2745160,3386099957,372512
