date,Stage_ft,Storage(ac-ft),Storage_m3,SA_acres,Stage_m
9/14/2011,10.926,2341876,2888657208,337076,3.3302448
9/15/2011,10.926,2341876,2888657208,337076,3.3302448
9/16/2011,10.936,2345136,2892678353,337336,3.3332928
9/17/2011,10.938,2345788,2893482582,337388,3.3339024
9/18/2011,10.932,2343832,2891069895,337232,3.3320736
9/19/2011,10.932,2343832,2891069895,337232,3.3320736
9/20/2011,10.956,2351656,2900720643,337856,3.3393888
9/21/2011,10.984,2360784,2911979848,338584,3.3479232
9/22/2011,10.986,2361436,2912784077,338636,3.3485328
9/23/2011,10.99,2362740,2914392535,338740,3.349752
9/24/2011,10.996,2364696,2916805222,338896,3.3515808
9/25/2011,11.042,2380952,2936856673,340344,3.3656016
9/26/2011,11.094,2399464,2959690855,342008,3.3814512
9/27/2011,11.12,2408720,2971107946,342840,3.389376
9/28/2011,11.126,2410856,2973742659,343032,3.3912048
9/29/2011,11.128,2411568,2974620897,343096,3.3918144
9/30/2011,11.118,2408008,2970229708,342776,3.3887664
10/1/2011,11.11,2405160,2966716757,342520,3.386328
10/2/2011,11.098,2400888,2961447330,342136,3.3826704
10/3/2011,11.114,2406584,2968473232,342648,3.3875472
10/4/2011,11.106,2403736,2964960281,342392,3.3851088
10/5/2011,11.096,2400176,2960569092,342072,3.3820608
10/6/2011,11.09,2398040,2957934379,341880,3.380232
10/7/2011,11.112,2405872,2967594995,342584,3.3869376
10/8/2011,11.136,2414416,2978133848,343352,3.3942528
10/9/2011,11.176,2428656,2995698603,344632,3.4064448
10/10/2011,11.222,2445032,3015898071,346104,3.4204656
10/11/2011,11.338,2486328,3066835861,349816,3.4558224
10/12/2011,11.488,2539728,3132703693,354616,3.5015424
10/13/2011,11.654,2598824,3205597428,359928,3.5521392
10/14/2011,11.786,2645816,3263561120,364152,3.5923728
10/15/2011,11.914,2691384,3319768336,368248,3.6313872
10/16/2011,12.012,2726632,3363246039,371302.4,3.6612576
10/17/2011,12.1,2760600,3405144888,373520,3.68808
10/18/2011,12.298,2837028,3499417297,378509.6,3.7484304
10/19/2011,12.5,2915000,3595594200,383600,3.81
10/20/2011,12.618,2960548,3651776747,386290.4,3.8459664
10/21/2011,12.71,2996060,3695580089,388388,3.874008
10/22/2011,12.762,3016132,3720338499,389573.6,3.8898576
10/23/2011,12.84,3046240,3757476115,391352,3.913632
10/24/2011,12.914,3074804,3792709238,393039.2,3.9361872
10/25/2011,12.982,3101052,3825085621,394589.6,3.9569136
10/26/2011,13.064,3134752,3866653897,397841.6,3.9819072
10/27/2011,13.122,3158996,3896558386,400416.8,3.9995856
10/28/2011,13.198,3190764,3935743579,403791.2,4.0227504
10/29/2011,13.418,3282724,4049174400,413559.2,4.0898064
10/30/2011,13.482,3309476,4082172456,416400.8,4.1093136
10/31/2011,13.542,3334640,4113211747,418779.2,4.1276016
11/1/2011,13.59,3354800,4138078704,420584,4.142232
11/2/2011,13.636,3374120,4161909538,422313.6,4.1562528
11/3/2011,13.678,3391760,4183668125,423892.8,4.1690544
11/4/2011,13.698,3400160,4194029357,424644.8,4.1751504
11/5/2011,13.692,3397640,4190920987,424419.2,4.1733216
11/6/2011,13.726,3411920,4208535082,425697.6,4.1836848
11/7/2011,13.748,3421160,4219932437,426524.8,4.1903904
11/8/2011,13.764,3427880,4228221422,427126.4,4.1952672
11/9/2011,13.778,3433760,4235474285,427652.8,4.1995344
11/10/2011,13.788,3437960,4240654901,428028.8,4.2025824
11/11/2011,13.77,3430400,4231329792,427352,4.197096
11/12/2011,13.786,3437120,4239618778,427953.6,4.2019728
11/13/2011,13.8,3443000,4246871640,428480,4.20624
11/14/2011,13.802,3443840,4247907763,428555.2,4.2068496
11/15/2011,13.822,3452240,4258268995,429307.2,4.2129456
11/16/2011,13.834,3457280,4264485734,429758.4,4.2166032
11/17/2011,13.834,3457280,4264485734,429758.4,4.2166032
11/18/2011,13.82,3451400,4257232872,429232,4.212336
11/19/2011,13.832,3456440,4263449611,429683.2,4.2159936
11/20/2011,13.836,3458120,4265521858,429833.6,4.2172128
11/21/2011,13.85,3464000,4272774720,430360,4.22148
11/22/2011,13.87,3472400,4283135952,431112,4.227576
11/23/2011,13.866,3470720,4281063706,430961.6,4.2263568
11/24/2011,13.848,3463160,4271738597,430284.8,4.2208704
11/25/2011,13.846,3462320,4270702474,430209.6,4.2202608
11/26/2011,13.842,3460640,4268630227,430059.2,4.2190416
11/27/2011,13.834,3457280,4264485734,429758.4,4.2166032
11/28/2011,13.832,3456440,4263449611,429683.2,4.2159936
11/29/2011,13.812,3448040,4253088379,428931.2,4.2098976
11/30/2011,13.798,3442160,4245835517,428404.8,4.2056304
12/1/2011,13.758,3425360,4225113053,426900.8,4.1934384
12/2/2011,13.754,3423680,4223040806,426750.4,4.1922192
12/3/2011,13.752,3422840,4222004683,426675.2,4.1916096
12/4/2011,13.75,3422000,4220968560,426600,4.191
12/5/2011,13.746,3420320,4218896314,426449.6,4.1897808
12/6/2011,13.744,3419480,4217860190,426374.4,4.1891712
12/7/2011,13.728,3412760,4209571205,425772.8,4.1842944
12/8/2011,13.694,3398480,4191957110,424494.4,4.1739312
12/9/2011,13.704,3402680,4197137726,424870.4,4.1769792
12/10/2011,13.744,3419480,4217860190,426374.4,4.1891712
12/11/2011,13.764,3427880,4228221422,427126.4,4.1952672
12/12/2011,13.776,3432920,4234438162,427577.6,4.1989248
12/13/2011,13.784,3436280,4238582654,427878.4,4.2013632
12/14/2011,13.782,3435440,4237546531,427803.2,4.2007536
12/15/2011,13.778,3433760,4235474285,427652.8,4.1995344
12/16/2011,13.774,3432080,4233402038,427502.4,4.1983152
12/17/2011,13.778,3433760,4235474285,427652.8,4.1995344
12/18/2011,13.746,3420320,4218896314,426449.6,4.1897808
12/19/2011,13.77,3430400,4231329792,427352,4.197096
12/20/2011,13.762,3427040,4227185299,427051.2,4.1946576
12/21/2011,13.754,3423680,4223040806,426750.4,4.1922192
12/22/2011,13.748,3421160,4219932437,426524.8,4.1903904
12/23/2011,13.738,3416960,4214751821,426148.8,4.1873424
12/24/2011,13.732,3414440,4211643451,425923.2,4.1855136
12/25/2011,13.726,3411920,4208535082,425697.6,4.1836848
12/26/2011,13.72,3409400,4205426712,425472,4.181856
12/27/2011,13.722,3410240,4206462835,425547.2,4.1824656
12/28/2011,13.69,3396800,4189884864,424344,4.172712
12/29/2011,13.686,3395120,4187812618,424193.6,4.1714928
12/30/2011,13.674,3390080,4181595878,423742.4,4.1678352
12/31/2011,13.67,3388400,4179523632,423592,4.166616
1/1/2012,13.664,3385880,4176415262,423366.4,4.1647872
1/2/2012,13.636,3374120,4161909538,422313.6,4.1562528
1/3/2012,13.566,3344720,4125645226,419681.6,4.1349168
1/4/2012,13.55,3338000,4117356240,419080,4.13004
1/5/2012,13.54,3333800,4112175624,418704,4.126992
1/6/2012,13.54,3333800,4112175624,418704,4.126992
1/7/2012,13.532,3330440,4108031131,418403.2,4.1245536
1/8/2012,13.526,3327920,4104922762,418177.6,4.1227248
1/9/2012,13.52,3325400,4101814392,417952,4.120896
1/10/2012,13.518,3324560,4100778269,417876.8,4.1202864
1/11/2012,13.522,3326240,4102850515,418027.2,4.1215056
1/12/2012,13.52,3325400,4101814392,417952,4.120896
1/13/2012,13.502,3317840,4092489283,417275.2,4.1154096
1/14/2012,13.452,3296936,4066704617,415068.8,4.1001696
1/15/2012,13.442,3292756,4061548671,414624.8,4.0971216
1/16/2012,13.43,3287740,4055361535,414092,4.093464
1/17/2012,13.428,3286904,4054330346,414003.2,4.0928544
1/18/2012,13.412,3280216,4046080832,413292.8,4.0879776
1/19/2012,13.392,3271856,4035768939,412404.8,4.0818816
1/20/2012,13.396,3273528,4037831317,412582.4,4.0831008
1/21/2012,13.384,3268512,4031644182,412049.6,4.0794432
1/22/2012,13.378,3266004,4028550614,411783.2,4.0776144
1/23/2012,13.372,3263496,4025457046,411516.8,4.0757856
1/24/2012,13.362,3259316,4020301100,411072.8,4.0727376
1/25/2012,13.35,3254300,4014113964,410540,4.06908
1/26/2012,13.334,3247612,4005864450,409829.6,4.0642032
1/27/2012,13.336,3248448,4006895639,409918.4,4.0648128
1/28/2012,13.33,3245940,4003802071,409652,4.062984
1/29/2012,13.298,3232564,3987303043,408231.2,4.0532304
1/30/2012,13.274,3222532,3974928771,407165.6,4.0459152
1/31/2012,13.262,3217516,3968741636,406632.8,4.0422576
2/1/2012,13.244,3209992,3959460932,405833.6,4.0367712
2/2/2012,13.228,3203304,3951211418,405123.2,4.0318944
2/3/2012,13.218,3199124,3946055472,404679.2,4.0288464
2/4/2012,13.21,3195780,3941930714,404324,4.026408
2/5/2012,13.2,3191600,3936774768,403880,4.02336
2/6/2012,13.21,3195780,3941930714,404324,4.026408
2/7/2012,13.21,3195780,3941930714,404324,4.026408
2/8/2012,13.208,3194944,3940899525,404235.2,4.0257984
2/9/2012,13.19,3187420,3931618822,403436,4.020312
2/10/2012,13.2,3191600,3936774768,403880,4.02336
2/11/2012,13.166,3177388,3919244550,402370.4,4.0129968
2/12/2012,13.108,3153144,3889340061,399795.2,3.9953184
2/13/2012,13.112,3154816,3891402440,399972.8,3.9965376
2/14/2012,13.12,3158160,3895527197,400328,3.998976
2/15/2012,13.116,3156488,3893464818,400150.4,3.9977568
2/16/2012,13.116,3156488,3893464818,400150.4,3.9977568
2/17/2012,13.11,3153980,3890371250,399884,3.995928
2/18/2012,13.11,3153980,3890371250,399884,3.995928
2/19/2012,13.108,3153144,3889340061,399795.2,3.9953184
2/20/2012,13.07,3137260,3869747465,398108,3.983736
2/21/2012,13.066,3135588,3867685086,397930.4,3.9825168
2/22/2012,13.044,3126392,3856342004,396953.6,3.9758112
2/23/2012,13.042,3125556,3855310815,396864.8,3.9752016
2/24/2012,13.036,3123048,3852217247,396598.4,3.9733728
2/25/2012,13.008,3111344,3837780597,395355.2,3.9648384
2/26/2012,13.002,3108836,3834687029,395088.8,3.9630096
2/27/2012,12.998,3107228,3832703593,394954.4,3.9617904
2/28/2012,12.988,3103368,3827942361,394726.4,3.9587424
2/29/2012,12.978,3099508,3823181128,394498.4,3.9556944
3/1/2012,12.968,3095648,3818419895,394270.4,3.9526464
3/2/2012,12.962,3093332,3815563155,394133.6,3.9508176
3/3/2012,12.95,3088700,3809849676,393860,3.94716
3/4/2012,12.894,3067084,3783186772,392583.2,3.9300912
3/5/2012,12.856,3052416,3765094088,391716.8,3.9185088
3/6/2012,12.824,3040064,3749858143,390987.2,3.9087552
3/7/2012,12.828,3041608,3751762636,391078.4,3.9099744
3/8/2012,12.84,3046240,3757476115,391352,3.913632
3/9/2012,12.854,3051644,3764141841,391671.2,3.9178992
3/10/2012,12.864,3055504,3768903074,391899.2,3.9209472
3/11/2012,12.868,3057048,3770807567,391990.4,3.9221664
3/12/2012,12.856,3052416,3765094088,391716.8,3.9185088
3/13/2012,12.84,3046240,3757476115,391352,3.913632
3/14/2012,12.826,3040836,3750810389,391032.8,3.9093648
3/15/2012,12.814,3036204,3745096910,390759.2,3.9057072
3/16/2012,12.802,3031572,3739383431,390485.6,3.9020496
3/17/2012,12.786,3025396,3731765458,390120.8,3.8971728
3/18/2012,12.768,3018448,3723195239,389710.4,3.8916864
3/19/2012,12.746,3009956,3712720527,389208.8,3.8849808
3/20/2012,12.718,2999148,3699389075,388570.4,3.8764464
3/21/2012,12.692,2989112,3687009870,387977.6,3.8685216
3/22/2012,12.656,2975216,3669869432,387156.8,3.8575488
3/23/2012,12.622,2962092,3653681240,386381.6,3.8471856
3/24/2012,12.59,2949740,3638445295,385652,3.837432
3/25/2012,12.55,2934300,3619400364,384740,3.82524
3/26/2012,12.518,2921948,3604164419,384010.4,3.8154864
3/27/2012,12.482,2908052,3587023981,383146.4,3.8045136
3/28/2012,12.446,2894156,3569883543,382239.2,3.7935408
3/29/2012,12.4,2876400,3547981872,381080,3.77952
3/30/2012,12.37,2864820,3533698174,380324,3.770376
3/31/2012,12.332,2850152,3515605489,379366.4,3.7587936
4/1/2012,12.302,2838572,3501321791,378610.4,3.7496496
4/2/2012,12.278,2829308,3489894832,378005.6,3.7423344
4/3/2012,12.252,2819272,3477515627,377350.4,3.7344096
4/4/2012,12.222,2807692,3463231928,376594.4,3.7252656
4/5/2012,12.176,2789936,3441330257,375435.2,3.7112448
4/6/2012,12.134,2773724,3421333080,374376.8,3.6984432
4/7/2012,12.088,2755968,3399431409,373217.6,3.6844224
4/8/2012,12.072,2749792,3391813436,372814.4,3.6795456
4/9/2012,12.03,2733580,3371816258,371756,3.666744
4/10/2012,11.982,2715592,3349628420,370424,3.6521136
4/11/2012,11.93,2697080,3326794238,368760,3.636264
4/12/2012,11.886,2681416,3307473008,367352,3.6228528
4/13/2012,11.868,2675008,3299568868,366776,3.6173664
4/14/2012,11.858,2671448,3295177679,366456,3.6143184
4/15/2012,11.808,2653648,3273221735,364856,3.5990784
4/16/2012,11.768,2639408,3255656980,363576,3.5868864
4/17/2012,11.73,2625880,3238970462,362360,3.575304
4/18/2012,11.692,2612352,3222283945,361144,3.5637216
4/19/2012,11.668,2603808,3211745092,360376,3.5564064
4/20/2012,11.718,2621608,3233701036,361976,3.5716464
4/21/2012,11.828,2660768,3282004113,365496,3.6051744
4/22/2012,11.808,2653648,3273221735,364856,3.5990784
4/23/2012,11.772,2640832,3257413455,363704,3.5881056
4/24/2012,11.74,2629440,3243361651,362680,3.578352
4/25/2012,11.724,2623744,3236335749,362168,3.5734752
4/26/2012,11.704,2616624,3227553372,361528,3.5673792
4/27/2012,11.676,2606656,3215258043,360632,3.5588448
4/28/2012,11.672,2605232,3213501567,360504,3.5576256
4/29/2012,11.682,2608792,3217892756,360824,3.5606736
4/30/2012,11.704,2616624,3227553372,361528,3.5673792
5/1/2012,11.684,2609504,3218770994,360888,3.5612832
5/2/2012,11.686,2610216,3219649232,360952,3.5618928
5/3/2012,11.668,2603808,3211745092,360376,3.5564064
5/4/2012,11.646,2595976,3202084476,359672,3.5497008
5/5/2012,11.622,2587432,3191545623,358904,3.5423856
5/6/2012,11.586,2574616,3175737344,357752,3.5314128
5/7/2012,11.564,2566784,3166076728,357048,3.5247072
5/8/2012,11.572,2569632,3169589679,357304,3.5271456
5/9/2012,11.576,2571056,3171346155,357432,3.5283648
5/10/2012,11.594,2577464,3179250295,358008,3.5338512
5/11/2012,11.61,2583160,3186276197,358520,3.538728
5/12/2012,11.594,2577464,3179250295,358008,3.5338512
5/13/2012,11.566,2567496,3166954966,357112,3.5253168
5/14/2012,11.55,2561800,3159929064,356600,3.52044
5/15/2012,11.566,2567496,3166954966,357112,3.5253168
5/16/2012,11.598,2578888,3181006770,358136,3.5350704
5/17/2012,11.694,2613064,3223162183,361208,3.5643312
5/18/2012,11.704,2616624,3227553372,361528,3.5673792
5/19/2012,11.728,2625168,3238092225,362296,3.5746944
5/20/2012,11.734,2627304,3240726938,362488,3.5765232
5/21/2012,11.762,2637272,3253022267,363384,3.5850576
5/22/2012,11.766,2638696,3254778742,363512,3.5862768
5/23/2012,11.754,2634424,3249509316,363128,3.5826192
5/24/2012,11.738,2628728,3242483413,362616,3.5777424
5/25/2012,11.728,2625168,3238092225,362296,3.5746944
5/26/2012,11.718,2621608,3233701036,361976,3.5716464
5/27/2012,11.7,2615200,3225796896,361400,3.56616
5/28/2012,11.702,2615912,3226675134,361464,3.5667696
5/29/2012,11.688,2610928,3220527469,361016,3.5625024
5/30/2012,11.67,2604520,3212623330,360440,3.557016
5/31/2012,11.664,2602384,3209988616,360248,3.5551872
6/1/2012,11.684,2609504,3218770994,360888,3.5612832
6/2/2012,11.682,2608792,3217892756,360824,3.5606736
6/3/2012,11.688,2610928,3220527469,361016,3.5625024
6/4/2012,11.668,2603808,3211745092,360376,3.5564064
6/5/2012,11.654,2598824,3205597428,359928,3.5521392
6/6/2012,11.69,2611640,3221405707,361080,3.563112
6/7/2012,11.688,2610928,3220527469,361016,3.5625024
6/8/2012,11.708,2618048,3229309847,361656,3.5685984
6/9/2012,11.796,2649376,3267952308,364472,3.5954208
6/10/2012,11.848,2667888,3290786490,366136,3.6112704
6/11/2012,11.836,2663616,3285517064,365752,3.6076128
6/12/2012,11.808,2653648,3273221735,364856,3.5990784
6/13/2012,11.808,2653648,3273221735,364856,3.5990784
6/14/2012,11.856,2670736,3294299441,366392,3.6137088
6/15/2012,11.872,2676432,3301325343,366904,3.6185856
6/16/2012,11.884,2680704,3306594770,367288,3.6222432
6/17/2012,11.842,2665752,3288151777,365944,3.6094416
6/18/2012,11.824,2659344,3280247637,365368,3.6039552
6/19/2012,11.794,2648664,3267074071,364408,3.5948112
6/20/2012,11.792,2647952,3266195833,364344,3.5942016
6/21/2012,11.8,2650800,3269708784,364600,3.59664
6/22/2012,11.812,2655072,3274978211,364984,3.6002976
6/23/2012,11.858,2671448,3295177679,366456,3.6143184
6/24/2012,11.912,2690672,3318890099,368184,3.6307776
6/25/2012,11.924,2694944,3324159525,368568,3.6344352
6/26/2012,11.962,2708472,3340846043,369784,3.6460176
6/27/2012,11.976,2713456,3346993707,370232,3.6502848
6/28/2012,11.986,2717016,3351384896,370552,3.6533328
6/29/2012,12.016,2728176,3365150532,371403.2,3.6624768
6/30/2012,12.014,2727404,3364198286,371352.8,3.6618672
7/1/2012,12.022,2730492,3368007272,371554.4,3.6643056
7/2/2012,12.014,2727404,3364198286,371352.8,3.6618672
7/3/2012,12.012,2726632,3363246039,371302.4,3.6612576
7/4/2012,12,2722000,3357532560,371000,3.6576
7/5/2012,12.024,2731264,3368959519,371604.8,3.6649152
7/6/2012,12.028,2732808,3370864012,371705.6,3.6661344
7/7/2012,12.03,2733580,3371816258,371756,3.666744
7/8/2012,12.006,2724316,3360389300,371151.2,3.6594288
7/9/2012,11.996,2720576,3355776084,370872,3.6563808
7/10/2012,11.982,2715592,3349628420,370424,3.6521136
7/11/2012,11.98,2714880,3348750182,370360,3.651504
7/12/2012,11.964,2709184,3341724280,369848,3.6466272
7/13/2012,11.976,2713456,3346993707,370232,3.6502848
7/14/2012,11.968,2710608,3343480756,369976,3.6478464
7/15/2012,11.962,2708472,3340846043,369784,3.6460176
7/16/2012,12,2722000,3357532560,371000,3.6576
7/17/2012,12.02,2729720,3367055026,371504,3.663696
7/18/2012,12.046,2739756,3379434231,372159.2,3.6716208
7/19/2012,12.082,2753652,3396574669,373066.4,3.6825936
7/20/2012,12.086,2755196,3398479162,373167.2,3.6838128
7/21/2012,12.082,2753652,3396574669,373066.4,3.6825936
7/22/2012,12.086,2755196,3398479162,373167.2,3.6838128
7/23/2012,12.104,2762144,3407049381,373620.8,3.6892992
7/24/2012,12.104,2762144,3407049381,373620.8,3.6892992
7/25/2012,12.12,2768320,3414667354,374024,3.694176
7/26/2012,12.13,2772180,3419428586,374276,3.697224
7/27/2012,12.128,2771408,3418476340,374225.6,3.6966144
7/28/2012,12.132,2772952,3420380833,374326.4,3.6978336
7/29/2012,12.128,2771408,3418476340,374225.6,3.6966144
7/30/2012,12.114,2766004,3411810614,373872.8,3.6923472
7/31/2012,12.11,2764460,3409906121,373772,3.691128
8/1/2012,12.122,2769092,3415619600,374074.4,3.6947856
8/2/2012,12.112,2765232,3410858367,373822.4,3.6917376
8/3/2012,12.116,2766776,3412762860,373923.2,3.6929568
8/4/2012,12.106,2762916,3408001628,373671.2,3.6899088
8/5/2012,12.11,2764460,3409906121,373772,3.691128
8/6/2012,12.124,2769864,3416571847,374124.8,3.6953952
8/7/2012,12.166,2786076,3436569024,375183.2,3.7081968
8/8/2012,12.154,2781444,3430855545,374880.8,3.7045392
8/9/2012,12.144,2777584,3426094312,374628.8,3.7014912
8/10/2012,12.14,2776040,3424189819,374528,3.700272
8/11/2012,12.128,2771408,3418476340,374225.6,3.6966144
8/12/2012,12.132,2772952,3420380833,374326.4,3.6978336
8/13/2012,12.144,2777584,3426094312,374628.8,3.7014912
8/14/2012,12.136,2774496,3422285326,374427.2,3.6990528
8/15/2012,12.144,2777584,3426094312,374628.8,3.7014912
8/16/2012,12.14,2776040,3424189819,374528,3.700272
8/17/2012,12.15,2779900,3428951052,374780,3.70332
8/18/2012,12.182,2792252,3444186997,375586.4,3.7130736
8/19/2012,12.188,2794568,3447043737,375737.6,3.7149024
8/20/2012,12.19,2795340,3447995983,375788,3.715512
8/21/2012,12.212,2803832,3458470695,376342.4,3.7222176
8/22/2012,12.284,2831624,3492751572,378156.8,3.7441632
8/23/2012,12.374,2866364,3535602667,380424.8,3.7715952
8/24/2012,12.396,2874856,3546077379,380979.2,3.7783008
8/25/2012,12.392,2873312,3544172886,380878.4,3.7770816
8/26/2012,12.524,2924264,3607021159,384147.2,3.8173152
8/27/2012,13.17,3179060,3921306929,402548,4.014216
8/28/2012,13.416,3281888,4048143210,413470.4,4.0891968
8/29/2012,13.66,3384200,4174343016,423216,4.163568
8/30/2012,13.838,3458960,4266557981,429908.8,4.2178224
8/31/2012,13.962,3511040,4330797619,434571.2,4.2556176
9/1/2012,14.082,3564392,4396606244,437295.6,4.2921936
9/2/2012,14.17,3604520,4446103330,438686,4.319016
9/3/2012,14.248,3640088,4489975746,439918.4,4.3427904
9/4/2012,14.324,3674744,4532723229,441119.2,4.3659552
9/5/2012,14.414,3715784,4583345248,442541.2,4.3933872
9/6/2012,14.548,3776600,4658360568,444312.8,4.4342304
9/7/2012,14.634,3815300,4706096244,445052.4,4.4604432
