date,RAD,RAD_Watt
6/5/2022,0.3035,303.5
6/6/2022,0.3045,304.5
6/7/2022,0.2255,225.5
6/8/2022,0.209,209
6/9/2022,0.2285,228.5
6/10/2022,0.184,184
6/11/2022,0.2265,226.5
6/12/2022,0.2395,239.5
6/13/2022,0.317,317
6/14/2022,0.292,292
6/15/2022,0.2905,290.5
6/16/2022,0.305,305
6/17/2022,0.3005,300.5
6/18/2022,0.2905,290.5
6/19/2022,0.304,304
6/20/2022,0.2155,215.5
6/21/2022,0.2745,274.5
6/22/2022,0.29,290
6/23/2022,0.317,317
6/24/2022,0.2725,272.5
6/25/2022,0.2105,210.5
6/26/2022,0.169,169
6/27/2022,0.239,239
6/28/2022,0.275,275
6/29/2022,0.174,174
6/30/2022,0.232,232
7/1/2022,0.195,195
7/2/2022,0.2325,232.5
7/3/2022,0.252,252
7/4/2022,0.2315,231.5
7/5/2022,0.177,177
7/6/2022,0.19,190
7/7/2022,0.2205,220.5
7/8/2022,0.2165,216.5
7/9/2022,0.2175,217.5
7/10/2022,0.226,226
7/11/2022,0.166,166
7/12/2022,0.2445,244.5
7/13/2022,0.2135,213.5
7/14/2022,0.192,192
7/15/2022,0.18,180
7/16/2022,0.1445,144.5
7/17/2022,0.155,155
7/18/2022,0.2425,242.5
7/19/2022,0.2655,265.5
7/20/2022,0.209,209
7/21/2022,0.2075,207.5
7/22/2022,0.1735,173.5
7/23/2022,0.22,220
7/24/2022,0.1235,123.5
7/25/2022,0.1305,130.5
7/26/2022,0.092,92
7/27/2022,0.211,211
7/28/2022,0.174,174
7/29/2022,0.1545,154.5
7/30/2022,0.1385,138.5
7/31/2022,0.1775,177.5
8/1/2022,0.1785,178.5
8/2/2022,0.15,150
8/3/2022,0.246,246
8/4/2022,0.258,258
8/5/2022,0.201,201
8/6/2022,0.1415,141.5
8/7/2022,0.142,142
8/8/2022,0.1785,178.5
8/9/2022,0.139,139
8/10/2022,0.1005,100.5
8/11/2022,0.132,132
8/12/2022,0.2235,223.5
8/13/2022,0.2065,206.5
8/14/2022,0.2175,217.5
8/15/2022,0.2535,253.5
8/16/2022,0.1855,185.5
8/17/2022,0.136,136
8/18/2022,0.1435,143.5
8/19/2022,0.18,180
8/20/2022,0.163,163
8/21/2022,0.18,180
8/22/2022,0.1665,166.5
8/23/2022,0.219,219
8/24/2022,0.1975,197.5
8/25/2022,0.168,168
8/26/2022,0.197,197
8/27/2022,0.2125,212.5
8/28/2022,0.1935,193.5
8/29/2022,0.171,171
8/30/2022,0.146,146
8/31/2022,0.252,252
9/1/2022,0.2255,225.5
9/2/2022,0.26,260
9/3/2022,0.177,177
9/4/2022,0.226,226
9/5/2022,0.1605,160.5
9/6/2022,0.218,218
9/7/2022,0.2375,237.5
9/8/2022,0.1725,172.5
9/9/2022,0.185,185
9/10/2022,0.1135,113.5
9/11/2022,0.1315,131.5
9/12/2022,0.2205,220.5
9/13/2022,0.2465,246.5
9/14/2022,0.1495,149.5
9/15/2022,0.13,130
9/16/2022,0.139,139
9/17/2022,0.1325,132.5
9/18/2022,0.255,255
9/19/2022,0.2275,227.5
9/20/2022,0.178,178
9/21/2022,0.1885,188.5
9/22/2022,0.174,174
9/23/2022,0.252,252
9/24/2022,0.118,118
9/25/2022,0.251,251
9/26/2022,0.122,122
9/27/2022,0.0285,28.5
9/28/2022,0.0695,69.5
9/29/2022,0.178,178
9/30/2022,0.204,204
10/1/2022,0.153,153
10/2/2022,0.1925,192.5
10/3/2022,0.254,254
10/4/2022,0.24,240
10/5/2022,0.249,249
10/6/2022,0.246,246
10/7/2022,0.2475,247.5
10/8/2022,0.1715,171.5
10/9/2022,0.13,130
10/10/2022,0.1705,170.5
10/11/2022,0.196,196
10/12/2022,0.1335,133.5
10/13/2022,0.0725,72.5
10/14/2022,0.1805,180.5
10/15/2022,0.1875,187.5
10/16/2022,0.193,193
10/17/2022,0.1425,142.5
10/18/2022,0.0815,81.5
10/19/2022,0.035,35
10/20/2022,0.1345,134.5
10/21/2022,0.196,196
10/22/2022,0.212,212
10/23/2022,0.222,222
10/24/2022,0.1325,132.5
10/25/2022,0.1985,198.5
10/26/2022,0.201,201
10/27/2022,0.1765,176.5
10/28/2022,0.179,179
10/29/2022,0.1625,162.5
10/30/2022,0.134,134
10/31/2022,0.1775,177.5
11/1/2022,0.183,183
11/2/2022,0.1315,131.5
11/3/2022,0.147,147
11/4/2022,0.171,171
11/5/2022,0.1345,134.5
11/6/2022,0.163,163
11/7/2022,0.156,156
11/8/2022,0.169,169
11/9/2022,0.0585,58.5
11/10/2022,0.1035,103.5
11/11/2022,0.1415,141.5
11/12/2022,0.154,154
11/13/2022,0.185,185
11/14/2022,0.1505,150.5
11/15/2022,0.1525,152.5
11/16/2022,0.15025,150.25
11/17/2022,0.148,148
11/18/2022,0.099,99
11/19/2022,0.1565,156.5
11/20/2022,0.038,38
11/21/2022,0.0715,71.5
11/22/2022,0.077,77
11/23/2022,0.07,70
11/24/2022,0.117,117
11/25/2022,0.142,142
11/26/2022,0.149,149
11/27/2022,0.135,135
11/28/2022,0.044,44
11/29/2022,0.129,129
11/30/2022,0.128,128
12/1/2022,0.102,102
12/2/2022,0.126,126
12/3/2022,0.1035,103.5
12/4/2022,0.0955,95.5
12/5/2022,0.1155,115.5
12/6/2022,0.1515,151.5
12/7/2022,0.088,88
12/8/2022,0.1065,106.5
12/9/2022,0.164,164
12/10/2022,0.1635,163.5
12/11/2022,0.091,91
12/12/2022,0.081,81
12/13/2022,0.14,140
12/14/2022,0.132,132
12/15/2022,0.086,86
12/16/2022,0.06,60
12/17/2022,0.092,92
12/18/2022,0.126,126
12/19/2022,0.146,146
12/20/2022,0.093,93
12/21/2022,0.069,69
12/22/2022,0.077333333,77.333333
12/23/2022,0.085666667,85.666667
12/24/2022,0.094,94
12/25/2022,0.0245,24.5
12/26/2022,0.006,6
12/27/2022,0.135,135
12/28/2022,0.143,143
12/29/2022,0.142,142
12/30/2022,0.116,116
12/31/2022,0.147,147
1/1/2023,0.123,123
1/2/2023,0.122,122
1/3/2023,0.133,133
1/4/2023,0.142,142
1/5/2023,0.112,112
1/6/2023,0.172,172
1/7/2023,0.1725,172.5
1/8/2023,0.1565,156.5
1/9/2023,0.1685,168.5
1/10/2023,0.1625,162.5
1/11/2023,0.178,178
1/12/2023,0.164,164
1/13/2023,0.0945,94.5
1/14/2023,0.184,184
1/15/2023,0.183,183
1/16/2023,0.1745,174.5
1/17/2023,0.171,171
1/18/2023,0.1695,169.5
1/19/2023,0.1615,161.5
1/20/2023,0.1,100
1/21/2023,0.091,91
1/22/2023,0.14,140
1/23/2023,0.0455,45.5
1/24/2023,0.114,114
1/25/2023,0.1585,158.5
1/26/2023,0.0745,74.5
1/27/2023,0.0675,67.5
1/28/2023,0.0715,71.5
1/29/2023,0.174,174
1/30/2023,0.17,170
1/31/2023,0.1735,173.5
2/1/2023,0.1705,170.5
2/2/2023,0.146,146
2/3/2023,0.1645,164.5
2/4/2023,0.072,72
2/5/2023,0.0875,87.5
2/6/2023,0.1845,184.5
2/7/2023,0.195,195
2/8/2023,0.1765,176.5
2/9/2023,0.1695,169.5
2/10/2023,0.1815,181.5
2/11/2023,0.1725,172.5
2/12/2023,0.16,160
2/13/2023,0.2095,209.5
2/14/2023,0.2025,202.5
2/15/2023,0.1895,189.5
2/16/2023,0.176,176
2/17/2023,0.146,146
2/18/2023,0.0895,89.5
2/19/2023,0.1935,193.5
2/20/2023,0.1925,192.5
2/21/2023,0.201,201
2/22/2023,0.2,200
2/23/2023,0.192,192
2/24/2023,0.196,196
2/25/2023,0.2045,204.5
2/26/2023,0.2035,203.5
2/27/2023,0.187,187
2/28/2023,0.22,220
3/1/2023,0.2125,212.5
3/2/2023,0.2115,211.5
3/3/2023,0.2005,200.5
3/4/2023,0.205,205
3/5/2023,0.203,203
3/6/2023,0.1995,199.5
3/7/2023,0.211,211
3/8/2023,0.2035,203.5
3/9/2023,0.1945,194.5
3/10/2023,0.2155,215.5
3/11/2023,0.222,222
3/12/2023,0.224,224
3/13/2023,0.189,189
3/14/2023,0.178,178
3/15/2023,0.115,115
3/16/2023,0.2415,241.5
3/17/2023,0.226,226
3/18/2023,0.2175,217.5
3/19/2023,0.059,59
3/20/2023,0.2115,211.5
3/21/2023,0.2495,249.5
3/22/2023,0.2265,226.5
3/23/2023,0.236,236
3/24/2023,0.2345,234.5
3/25/2023,0.2355,235.5
3/26/2023,0.228,228
3/27/2023,0.235,235
3/28/2023,0.22,220
3/29/2023,0.2205,220.5
3/30/2023,0.2415,241.5
3/31/2023,0.2625,262.5
4/1/2023,0.2215,221.5
4/2/2023,0.229,229
4/3/2023,0.218,218
4/4/2023,0.236,236
4/5/2023,0.2355,235.5
4/6/2023,0.2445,244.5
4/7/2023,0.237,237
4/8/2023,0.2405,240.5
4/9/2023,0.1715,171.5
4/10/2023,0.161,161
4/11/2023,0.1525,152.5
4/12/2023,0.0525,52.5
4/13/2023,0.2235,223.5
4/14/2023,0.246,246
4/15/2023,0.2615,261.5
4/16/2023,0.223,223
4/17/2023,0.1445,144.5
4/18/2023,0.288,288
4/19/2023,0.2525,252.5
4/20/2023,0.2735,273.5
4/21/2023,0.273,273
4/22/2023,0.2715,271.5
4/23/2023,0.2725,272.5
4/24/2023,0.178,178
4/25/2023,0.2605,260.5
4/26/2023,0.267,267
4/27/2023,0.2645,264.5
4/28/2023,0.2125,212.5
4/29/2023,0.2055,205.5
4/30/2023,0.216,216
5/1/2023,0.295,295
5/2/2023,0.2935,293.5
5/3/2023,0.283,283
5/4/2023,0.29,290
5/5/2023,0.2475,247.5
5/6/2023,0.266,266
5/7/2023,0.2755,275.5
5/8/2023,0.3015,301.5
5/9/2023,0.292,292
5/10/2023,0.2855,285.5
5/11/2023,0.2745,274.5
5/12/2023,0.2605,260.5
5/13/2023,0.2665,266.5
5/14/2023,0.2745,274.5
5/15/2023,0.2835,283.5
5/16/2023,0.2955,295.5
5/17/2023,0.2675,267.5
5/18/2023,0.2465,246.5
5/19/2023,0.289,289
5/20/2023,0.28,280
5/21/2023,0.269,269
5/22/2023,0.263,263
5/23/2023,0.2735,273.5
5/24/2023,0.224,224
5/25/2023,0.2345,234.5
5/26/2023,0.201,201
5/27/2023,0.3,300
5/28/2023,0.2815,281.5
5/29/2023,0.2375,237.5
5/30/2023,0.2255,225.5
5/31/2023,0.1665,166.5
6/1/2023,0.247,247
6/2/2023,0.2215,221.5
6/3/2023,0.2,200
6/4/2023,0.266,266
6/5/2023,0.3,300
6/6/2023,0.241,241
6/7/2023,0.2705,270.5
6/8/2023,0.213,213
6/9/2023,0.2435,243.5
6/10/2023,0.292,292
6/11/2023,0.281,281
6/12/2023,0.1885,188.5
6/13/2023,0.2485,248.5
6/14/2023,0.2645,264.5
6/15/2023,0.224,224
6/16/2023,0.197,197
6/17/2023,0.177,177
6/18/2023,0.214,214
6/19/2023,0.261,261
6/20/2023,0.2,200
6/21/2023,0.228,228
6/22/2023,0.1695,169.5
6/23/2023,0.2135,213.5
6/24/2023,0.2105,210.5
6/25/2023,0.199,199
6/26/2023,0.3045,304.5
6/27/2023,0.3025,302.5
6/28/2023,0.274,274
6/29/2023,0.283,283
6/30/2023,0.272,272
